pm10,pm2_5,carbon_monoxide,carbon_dioxide,sulphur_dioxide,nitrogen_dioxide,ozone,count,pm2_5_val,date
33.983334,low,913.4167,476.5320213,10.441667,23.012499,65.583336,113,23.616667,29/12/2023
32.191666,low,845.875,476.5320213,11.104167,25.358332,68.541664,83,22.391668,30/12/2023
30.533333,low,848.7083,476.5320213,11.691667,24.908333,75.458336,102,21.241667,31/12/2023
28.991667,low,873.625,476.5320213,11.895833,25.333334,69.041664,101,20.195833,01/01/2024
23.654167,low,876.4167,476.5320213,7.4,25.012499,60.333332,194,16.529167,02/01/2024
31.358332,low,916.4167,476.5320213,12.670834,27.920832,84.5,333,21.920832,03/01/2024
28.008333,low,801.8333,476.5320213,8.758333,24.233332,70.791664,267,19.387499,04/01/2024
24.449999,low,821.375,476.5320213,7.1375003,25.341667,65.916664,315,16.858334,05/01/2024
26.295832,low,892.3333,476.5320213,8.854167,27.304167,65.416664,88,18.091667,06/01/2024
28.116667,low,814.3333,476.5320213,7.4625,24.179167,59.041668,55,19.391666,07/01/2024
24.75,low,808.75,476.5320213,7.1041665,21.8375,43,584,17.1,08/01/2024
21.733332,low,791.375,476.5320213,7.3458333,23.7875,44.75,466,15.016666,09/01/2024
22.454168,low,779.875,476.5320213,7.7708335,25.441666,51.458332,370,15.5,10/01/2024
25.4125,low,837.875,476.5320213,8.1375,24.529167,41.125,234,17.516666,11/01/2024
21.104166,very low,785.1667,476.5320213,7.375,22.987501,47.416668,265,14.633334,12/01/2024
26.933334,low,623,476.5320213,6.275,16.245832,66.458336,61,18.779167,13/01/2024
29.991667,low,699.125,476.5320213,6.1625,18.625,57.833332,66,20.804167,14/01/2024
25.404167,low,625.625,476.5320213,4.4333334,15.058333,51.916668,417,17.574999,15/01/2024
27.883333,low,783.4583,476.5320213,6.1416664,18.766666,57.416668,488,19.254168,16/01/2024
26.116667,low,958.875,476.5320213,7.65,22.283333,47.958332,534,18.137499,17/01/2024
26.4,low,910.9583,476.5320213,7.133333,22.370834,42.916668,339,18.220833,18/01/2024
18.9375,very low,848.0833,476.5320213,6.0166664,17.291666,42.5,345,13.112499,19/01/2024
21.183332,very low,787.5,476.5320213,6.2875,22.566666,48.416668,117,14.654167,20/01/2024
22.4125,low,786.1667,476.5320213,6.2666664,20.041666,50.041668,107,15.404166,21/01/2024
30.229166,low,841.2083,476.5320213,6.8583336,24.966667,62.25,646,20.758333,22/01/2024
25.300001,low,568.875,476.5320213,4.6291666,13.170834,65.583336,522,17.333334,23/01/2024
30.391668,low,657.5,476.5320213,6.5125003,11.683333,69,403,21.050001,24/01/2024
34.55,low,661.2917,476.5320213,5.8375,10.837501,68.875,276,23.854166,25/01/2024
24.216667,low,650.2917,476.5320213,6.495833,12.795834,51.041668,349,16.841667,26/01/2024
23.179167,low,639.375,476.5320213,4.7374997,14.241666,50.416668,139,16.050001,27/01/2024
23.420832,low,687.7083,476.5320213,4.6749997,16.616667,45.583332,123,16.204166,28/01/2024
23.170832,low,498.16666,476.5320213,3.3041668,10.104167,55.208332,577,16.0125,29/01/2024
21.275,very low,479.875,476.5320213,3.0166667,10.425,45.75,409,14.724999,30/01/2024
17.508333,very low,679.2083,476.5320213,5.6625,17.675001,38.458332,428,12.166667,31/01/2024
17.841667,very low,755.125,476.5320213,6.1583333,17.3125,45.916668,306,12.395833,01/02/2024
17.291666,very low,754.5417,476.5320213,6.225,17.0375,44.416668,456,12.029167,02/02/2024
25.9,low,740.0833,476.5320213,5.6875,18.6625,49.916668,152,17.470833,03/02/2024
35.166668,low,781.4167,476.5320213,6.5499997,20.033333,54.333332,87,23.0625,04/02/2024
28.070833,low,849.1667,476.5320213,6.8291664,21.245832,55.041668,538,18.816668,05/02/2024
27.2875,low,852.4167,476.5320213,6.3958335,20.533333,52.5,424,18.029167,06/02/2024
34.666668,low,835.75,476.5320213,6.2708335,20.920834,54.916668,433,22.316666,07/02/2024
38.958332,low,838.0417,476.5320213,7.0916667,24.925001,57.583332,318,24.679167,08/02/2024
34.558334,low,684.8333,476.5320213,6.129167,18.504168,64.875,322,22.895834,09/02/2024
42.80417,moderate,533.8333,476.5320213,5.3375,8.912499,73,141,29.25,10/02/2024
53.591663,moderate,1016.6667,476.5320213,9.520833,26.420832,63.708332,147,36.850002,11/02/2024
50.895832,moderate,1073.2084,476.5320213,11.120833,28.608332,86.041664,661,34.754166,12/02/2024
30.016668,low,816.0417,476.5320213,6.9708333,24.204168,68.541664,382,20.533333,13/02/2024
31.604166,low,915.3333,476.5320213,7.629166,26.025,54.875,518,21.4125,14/02/2024
35.654167,low,925.1667,476.5320213,7.2041664,26.308334,79.208336,274,24.554167,15/02/2024
29.933334,low,698.5833,476.5320213,5.2125,15.8125,79.291664,371,20.658333,16/02/2024
27.525,low,785.625,476.5320213,6.495833,18.941668,46.291668,198,18.604166,17/02/2024
22.445833,low,792.75,476.5320213,6.1416664,18.566668,56.25,112,15.179166,18/02/2024
23.691666,low,759.5417,476.5320213,6.225,18.445833,61,651,16.1,19/02/2024
22.633333,low,697.3333,476.5320213,5.758333,15.191667,55.791668,488,15.466667,20/02/2024
26.920832,low,807.9583,476.5320213,6.15,21.370834,59.875,383,18.15,21/02/2024
31.429167,low,872.2917,476.5320213,7.2374997,26.4375,60.833332,300,21.1,22/02/2024
23.429167,low,831.0833,476.5320213,6.9041667,22.591667,58.333332,378,16.020834,23/02/2024
30.324999,low,790.3333,476.5320213,6.4083333,24.5,54.875,158,20.65,24/02/2024
34.712498,low,704.8333,476.5320213,6.008333,19.254168,65.833336,138,23.641665,25/02/2024
46.816666,moderate,679.3333,476.5320213,6.2291665,15.995833,78.208336,176,32.108334,26/02/2024
41.108334,moderate,565.4167,476.5320213,3.7916667,10.804166,62.833332,536,28.141668,27/02/2024
26.204168,low,581.875,476.5320213,3.8458335,12.150001,56,400,18.020834,28/02/2024
22.949999,low,599.875,476.5320213,4.4708333,15.849999,60.25,358,15.733334,29/02/2024
29.858332,low,632.625,476.5320213,4.7625003,16.762499,65.791664,362,20.320833,01/03/2024
32.3875,low,475.75,476.5320213,3.7416668,8.333333,70.25,194,22.025,02/03/2024
23.570833,low,543.1667,476.5320213,3.9541667,12.408333,53.458332,158,15.816667,03/03/2024
22.870834,low,628.5,476.5320213,4.4625,16.4375,53.083332,677,15.483334,04/03/2024
41.079166,moderate,839,476.5320213,5.375,21.045834,61.458332,423,27.754166,05/03/2024
