tempF,humidity,pm10,pm2_5_categories,carbon_monoxide,carbon_dioxide,sulphur_dioxide,nitrogen_dioxide,ozone,count,date,pm2_5
62.06,80,24.637499,low,1668.9166,490.66666,8.383333,27.2875,55.5,31,07/11/2025,24.6
63.07,77,17.775,low,1558.875,474.70834,6.8875003,19.4125,66.291664,21,08/11/2025,17.745832
62.29,82,11.3875,very low,1010.75,453.08334,9.054167,20.558332,52.708332,22,09/11/2025,11.379167
63.37,77,13.925,very low,1715.0834,470.625,8.087501,23.4625,38.541668,30,10/11/2025,13.904167
61.18,81,23.883333,low,1552.75,484.66666,9.354167,28.654167,49.375,19,11/11/2025,23.862501
61.93,77,30.300001,moderate,1444.5834,476.625,14.870833,42.825,81.416664,25,12/11/2025,30.270834
62.92,76,26.879166,moderate,1160.5,457.70834,16.695833,31.520834,91.75,34,13/11/2025,26.862501
62.31,79,22.179167,low,1894.4584,482.75,13.141666,32.891666,74.541664,27,14/11/2025,22.179167
61.61,79,29.345833,moderate,1529.2084,477.375,16.729166,36.3,83.875,18,15/11/2025,29.3375
59.68,78,14.745833,very low,1183.375,466.83334,8.6375,25.008333,67.125,17,16/11/2025,14.516666
58.05,71,20.358334,low,856.3333,457.54166,7.9666667,20.525,53.125,25,17/11/2025,20.229166
61.34,77,18.308332,low,740.8333,453.54166,8.037499,23.458334,46.375,15,18/11/2025,18.241667
59.68,80,11.470833,very low,827.9167,459.25,7.125,17.966667,44.458332,23,19/11/2025,11.458333
58.46,76,14.991668,very low,992.2917,459.58334,7.5375,20.066668,53.708332,31,20/11/2025,14.941667
54.5,80,14.970833,very low,623.9583,456.375,8.983334,23.266668,60,29,21/11/2025,14.854167
53.22,81,21.916666,low,1497.0416,469.41666,13.766666,37.641666,69.541664,22,22/11/2025,21.833334
53.38,79,24.208334,low,1499.1666,473.33334,13.587501,38.625,77.5,20,23/11/2025,24.183334
54.84,78,13.974999,very low,771.7083,450.75,8.145833,22.745834,71.5,28,24/11/2025,13.8875
53.19,73,12.883334,very low,588.625,452.29166,7.9583335,16.658333,69.958336,28,25/11/2025,12.820834
49.77,66,21.9125,low,658.9167,453.91666,9.416667,21.504166,69.625,31,26/11/2025,21.65
49.46,69,16.458334,low,549.7083,447.625,8.358334,16.929167,76.583336,20,27/11/2025,16.208334
47.25,66,14.212501,very low,792.375,457.95834,10.545834,23.9,69,32,28/11/2025,13.983334
45.68,53,21.566666,low,1581.0834,468.625,16.345833,40.175,80.666664,14,29/11/2025,21.258333
48.38,66,30.095833,moderate,1481.875,462.75,18.225,37.274998,106.416664,15,30/11/2025,30.083334
51.37,69,32.1375,moderate,1529.625,461.625,18.025,37.425,111,61,01/12/2025,32.133335
51.73,75,31.433334,moderate,1601.25,467.75,20.0875,41.875,115.333336,39,02/12/2025,31.420832
52.68,80,27.745834,moderate,1467.1666,471.83334,19.470833,36.75,115.291664,29,03/12/2025,27.725
52.86,82,25.216667,moderate,1346.125,473.20834,18.695833,34.641666,105.5,47,04/12/2025,25.216667
55.09,80,27.383333,moderate,1435.375,479.875,15.833333,36.720833,87.291664,37,05/12/2025,27.366667
56.77,82,33.970833,moderate,1495.5416,494.125,16.304167,38.7375,72.208336,43,06/12/2025,33.825
57.33,83,30.845833,moderate,1391.0834,488.875,13.3625,38.2625,77.75,75,07/12/2025,30.716667
57.36,76,31.983332,moderate,1456.4166,487.83334,20.458334,35.658333,90.333336,64,08/12/2025,31.475
56.39,80,33.045834,moderate,1593.0416,487.54166,15.849999,33.825,77.458336,37,09/12/2025,32.229168
53.74,82,28.704168,moderate,1291.875,483.875,13.754167,36.5125,75.958336,59,10/12/2025,28.295832
52.39,73,30.65,moderate,1407.9166,485.83334,12.45,33.654167,78.666664,39,11/12/2025,30.291666
54.05,75,35.4375,moderate,1344.7084,483.83334,14.912499,39.866665,72.666664,36,12/12/2025,35.158333
56.93,80,29.745834,moderate,1163.6666,478.04166,10.675,31.883333,69.333336,31,13/12/2025,29.558334
56.48,80,23.195833,low,1378.125,483.83334,9.037499,27.4375,59.5,22,14/12/2025,23.0875
56.5,79,24.533333,low,1449.0834,491.79166,13.220833,35.216667,77.5,39,15/12/2025,24.475
55.65,82,23.725,low,1596.875,485.33334,18.391666,25.262499,92.291664,38,16/12/2025,23.645834
55.09,83,17.775,low,810.4583,467.5,10.099999,18.495832,73.458336,55,17/12/2025,17.683332
55.2,81,27.362501,moderate,1151.125,475.83334,14.1375,31.891668,71.375,17,18/12/2025,26.6625
52.36,85,29.8375,moderate,1129.2916,481.33334,14.9875,38.695835,85.041664,52,19/12/2025,29.025
52.75,72,26.512499,moderate,1103.0416,480.79166,18.466667,31.9125,103.541664,19,20/12/2025,26.204168
52.88,73,21.637499,low,1198.875,473.04166,9.666667,27.629166,75.333336,24,21/12/2025,20.983334
51.78,68,23.341667,low,1193.1666,478.70834,13.091667,34.058334,68.958336,33,22/12/2025,22.841667
51.66,67,20.133333,low,1145.0834,483.29166,11.545834,31.241667,63.625,43,23/12/2025,19.904167
52.09,78,21.708334,low,1145.625,485.95834,10.366667,30.4625,56.333332,31,24/12/2025,21.270834
53.49,66,30.775,moderate,1166.5834,484.16666,18.025,35.045834,88.458336,34,25/12/2025,30.2875
55.45,69,22.1625,low,1351.7084,482.54166,14.341667,25.566666,89.125,28,26/12/2025,21.641668
53.02,79,23.7875,low,1384.5416,487.20834,12.108334,29.225,76.541664,34,27/12/2025,23.387499
52.09,78,29.15,moderate,1209.4584,484.79166,13.233334,32.56667,70.875,40,28/12/2025,28.933334
51.89,58,25.533333,moderate,1364.6666,485.16666,12.775001,33.0625,64.25,46,29/12/2025,25.112501
51.01,55,25.929167,moderate,1414.375,482.875,14.529167,35.604168,84.5,45,30/12/2025,25.704168
50.7,53,25.070833,low,1215.3334,479.70834,13.2375,35.454166,65.458336,20,31/12/2025,24.958334
26.08125114,90,11.59999943,very low,1387.916626,,5.591666698,22.49583435,43.16666794,28,03/09/2026,11.1208334
26.37708282,90,12.97916698,very low,1437.125,,5.75416708,22.20416832,37.54166794,28,04/09/2026,11.6291666
25.49374962,91,8.449999809,very low,1006.166687,,4.016666889,16.59166718,44.79166794,27,05/09/2026,7.854166508
25.85833168,91,6.662499905,very low,739.75,,2.991666794,9.604166985,48.75,26,06/09/2026,6.545833588
26.00833321,90,12.52083302,very low,744.302063,,7.00416708,18.46666718,37.54166794,25,07/09/2026,12.29583359
25.54166603,91,16.79999924,low,951,,9,24.20000076,11,24,08/09/2026,16.39999962
