tempF,humidity,pm10,pm2_5,carbon_monoxide,carbon_dioxide,sulphur_dioxide,nitrogen_dioxide,ozone,count,pm2_5_val,date
55.08,43,38.741665,moderate,1294.9584,480.04166,11.5625,34.116665,79.125,48,37.066666,2025/02/15
55.4,43,34.170834,moderate,1291.8334,481.54166,10.741666,32.962498,82.416664,81,32.825,2025/02/16
55.11,40,37.9875,moderate,1355.7916,480.04166,11.191667,35.541668,83.875,440,36.566666,2025/02/17
56.91,31,42.629166,high,1672.5,482.375,8.195833,21.229166,92.541664,312,41.658333,2025/02/18
57.06,44,45.845837,high,1415.7084,478.54166,10.037499,25.983332,88.875,242,44.7375,2025/02/19
58.24,47,39.412502,high,1288.4584,477.5,8.683333,25.308334,88.916664,216,37.766666,2025/02/20
60.3,43,37.645832,moderate,1119.7084,474.16666,8.375,22.9625,85.875,203,35.425,2025/02/21
58.86,48,32.829166,moderate,1578.2916,479.91666,10.670834,30.304167,87.541664,64,30.804167,2025/02/22
60.3,41,37.375,moderate,1087.8334,468.54166,8.654166,21.183332,94.25,48,35.995834,2025/02/23
61.03,64,28.245834,moderate,903.9583,463,8.945833,19.679167,84.75,443,27.862501,2025/02/24
57.81,88,32.304165,moderate,1532.625,479.95834,10.841667,19.695833,82.25,304,32.05,2025/02/25
57.36,84,29.820833,moderate,1495.5416,480.75,11.087501,30.554167,66.541664,262,29.529167,2025/02/26
60.26,71,23.833334,low,1590.7916,480.79166,8.458333,27.320833,64.083336,191,22.975,2025/02/27
61.88,59,28.770834,moderate,1428.75,486.33334,10.420834,34.229168,63.791668,163,27.866667,2025/02/28
63.23,52,23.637499,low,1428.6666,488.83334,9.091666,31.283333,59.333332,55,22.85,2025/03/01
61.59,42,26.541666,low,1401.1666,490.5,10.104167,34.245834,72.916664,56,24.308334,2025/03/02
61.77,38,32.270832,moderate,1358.6666,491.66666,11.05,35.75,85.208336,226,30.020834,2025/03/03
60.78,39,41.266666,high,1491.0416,489.41666,11.662499,36.016666,89.708336,262,38.287502,2025/03/04
61.39,34,43.149998,high,1498.5416,489.875,12.533333,33.891666,85.791664,142,40.6875,2025/03/05
59.59,35,33.058334,moderate,1562.5416,486.08334,10.579166,31.591667,83.416664,150,30.779167,2025/03/06
58.17,36,37.133335,moderate,1018.0417,471.41666,6.695833,10.008333,108.041664,192,35,2025/03/07
60.21,53,38.508335,moderate,860.5,467.5,4.5416665,11.8125,83.166664,52,37.275,2025/03/08
61.59,75,33.283333,moderate,1384.25,479.875,6.9125,22.133333,79.625,74,32.291668,2025/03/09
64.87,58,32.520832,moderate,1581.0834,488.125,9.283334,30.316666,93.208336,260,30.945833,2025/03/10
65.21,57,39.875,moderate,1555.7916,489.95834,10.070834,34.65,74.833336,297,36.341667,2025/03/11
64.87,41,45.50833,high,1450.0834,489.54166,12.2625,37.433334,75.791664,205,42.354168,2025/03/12
64,45,28.441666,moderate,1234.125,479.375,8.604167,26.133333,74.041664,200,27.066666,2025/03/13
61.52,31,45.766666,high,1308.7916,489.91666,11.341667,28.387499,94.916664,135,39.283333,2025/03/14
63.41,34,45.183334,high,1277.3334,491.875,10.966667,28.0875,103.208336,55,40.475,2025/03/15
63.99,27,55.158337,high,1472.7916,493.16666,10.616667,27.304167,101.708336,53,49.245834,2025/03/16
64.36,37,54.829166,high,1180.5,473.16666,7.691666,15.224999,100.5,284,49.7,2025/03/17
64.27,37,47.395832,high,959.7083,467.125,7.879167,10.5125,109.125,324,43.49167,2025/03/18
64.83,35,76.941666,very unsafe,1163.1666,480.83334,7.9375,21.0125,71.416664,208,75.325,2025/03/19
63.12,57,62.129166,high,1712.6666,488.625,9.370833,20.829166,109,185,60.087498,2025/03/20
62.22,55,84.487495,very unsafe,1520.7916,484.83334,15.179166,32.916668,125.916664,162,81.354164,2025/03/21
64.06,47,93.43333,very unsafe,1589.7916,487,18.300001,40.670834,122.958336,77,89.725,2025/03/22
65.17,43,71.979164,high,1495.7916,495.08334,14.595833,39.983334,108.791664,59,69.479164,2025/03/23
64.33,36,58.345837,high,1496.9166,496.33334,12.191667,36.304165,100.916664,218,56.541668,2025/03/24
63.39,31,34.591667,moderate,1480.625,492.375,8.483334,25.908333,99.958336,283,33.6875,2025/03/25
63.68,38,32.350002,moderate,1380.3334,488.25,8.325,24.958334,94.666664,180,31.258333,2025/03/26
62.04,38,37.270832,moderate,1312.5416,486.58334,6.8125,19.35,107.166664,203,33.804165,2025/03/27
60.39,37,50.325,high,1455,487.875,9.345834,28.262499,100.708336,143,44.087498,2025/03/28
62.35,40,71.799995,high,1496.9584,487.08334,9.279166,26.699999,103.708336,65,64.583336,2025/03/29
65.97,34,50.629166,high,1053.5416,473.54166,6.3375,12.866666,107.958336,50,48.24167,2025/03/30
67.28,45,37.791668,moderate,846.625,468.625,4.1583333,10.0125,88.75,276,36.795834,2025/03/31
67.5,51,42.575,high,856,473.58334,4.625,13.099999,76.625,269,41.416668,2025/04/01
65.5,64,38.904167,high,855.4167,472.95834,6.2041664,14.254167,87.625,186,38.0375,2025/04/02
66.83,52,63.741665,high,1129.375,482.83334,7.0791664,19.841667,91.333336,169,62.941666,2025/04/03
66.11,59,50.6125,high,1108.9584,485.95834,5.5375,15.55,97.666664,183,50.037502,2025/04/04
68.09,51,42.179165,high,1211.0834,485.45834,8.554167,25.708334,79.75,65,41.754166,2025/04/05
64,61,29.079168,moderate,1139.875,478.29166,6.8583336,18.804167,80.166664,68,28.795832,2025/04/06
63.19,74,26.845833,moderate,1022.7083,473.41666,4.3416667,11.3625,81.541664,66,26.5,2025/04/07
62.51,72,27.308334,moderate,1194,488.04166,5.5958333,15.3625,84.5,370,27.025,2025/04/08
66.15,53,50.57083,high,1351.0834,492.91666,7.633333,23.7125,76.208336,231,50.024998,2025/04/09
67.23,51,50.9875,high,1304.5416,497.54166,5.808333,14.966667,92.625,200,50.44583,2025/04/10
65.98,59,28.145834,moderate,1033.7084,489.08334,4.475,12.029167,78.416664,159,27.737501,2025/04/11
65.52,71,18.3375,low,904.7917,473.5,5.9791665,19.637499,44.791668,57,17.829166,2025/04/12
64.08,81,10.2,very low,714.875,459.70834,6.933333,9.758333,68.666664,46,10.129167,2025/04/13
65.91,76,33.899998,moderate,1019.125,467.04166,7.0916667,22.191666,72.791664,71,33.05,2025/04/14
62.47,84,28.6,moderate,1250.625,478.16666,10.679166,32.3625,73.958336,65,28.375,2025/04/15
64.98,75,18.208334,low,1331.9166,487.20834,6.629166,21.512499,57.416668,69,18.045834,2025/04/16
65.01,78,14.412499,very low,1184.0834,483.41666,4.179167,14.241666,55.583332,212,14.224999,2025/04/17
64.96,73,20.404167,low,1159.9166,481.16666,7.1375003,26.199999,51.125,184,19.9125,2025/04/18
65.17,72,25.891668,low,1027.5,476.66666,5.304167,17.875,66,81,22.579168,2025/04/19
64,66,25.4,low,836.6667,479.125,4.1541667,12.974999,75.833336,72,21.895834,2025/04/20
64.15,65,24.508333,low,880.7083,486.70834,4.258333,13.029167,70.291664,322,20.816668,2025/04/21
66.16,70,27.6625,low,1432.7084,498.83334,3.6666667,9.891666,79.375,346,24.65,2025/04/22
68.07,59,31.770834,moderate,839.2083,492.58334,3.9958334,9.691667,84.958336,198,28.166666,2025/04/23
67.59,53,39.916668,moderate,977.8333,495.41666,3.8666668,9.7125,79.375,202,34.175,2025/04/24
67.77,53,41.858334,moderate,1057.5834,493.45834,4.891667,12.066667,79.625,157,34.962498,2025/04/25
68.99,43,38.520832,moderate,782.0417,479.5,5.629167,13.420834,85.791664,59,33.583332,2025/04/26
69.84,49,27.008333,low,808.625,485.83334,4.5916667,8.008333,100.791664,48,24.408333,2025/04/27
67.24,69,18.65,low,1060.5416,486.08334,4.025,6.566667,101.75,390,17.704166,2025/04/28
64.81,73,15.154167,very low,914.0833,471.75,3.4083335,7.2041664,90.041664,297,14.866666,2025/04/29
63.64,74,14.383334,very low,1034.8334,483.375,4.0916667,9.229167,74.458336,211,14.216667,2025/04/30
64.6,66,16.925001,low,1093.2916,481.33334,4.0916667,9.858334,80.125,193,16.5625,2025/05/01
64.56,74,17.008333,low,999.0417,469.08334,4.7083335,11.75,73.541664,183,16.775,2025/05/02
65.55,74,22.612501,low,860.9583,476.875,5.5625,19.583334,65.25,62,22.2125,2025/05/03
65.53,69,20.345833,low,921.25,479.5,4.9583335,16.870832,49.833332,56,18.074999,2025/05/04
64.63,73,18.908333,low,804.0417,478.5,4.766667,15.175,68.25,72,16.391666,2025/05/05
66.11,59,16.716667,very low,684.2083,474.04166,4.4625,12.133334,79.041664,288,14.708333,2025/05/06
66.83,56,15.658333,very low,629.4167,476.20834,4.1583333,11.395833,76.458336,191,14.349999,2025/05/07
67.53,65,22.904167,low,963.625,495.41666,3.8458335,9.625,73,192,21.108334,2025/05/08
66.09,82,25.295832,low,814.125,490.625,4.420833,9.833333,82.625,71,23.199999,2025/05/09
66.6,73,36.62917,moderate,872.5417,494.75,4.929167,13.474999,70,47,33.308334,2025/05/10
65.52,78,19.395834,low,750.375,477.08334,3.75,8.150001,98.625,57,17.166666,2025/05/11
66.2,76,20.791666,low,861.875,467.33334,7.120833,13.841666,90.625,82,19.895834,2025/05/12
66.96,72,25.262499,low,867.375,465,6.1749997,20.383333,69.666664,312,24.800001,2025/05/13
65.68,74,16.508333,low,644.2083,459.625,4.295833,10.3125,83.666664,200,16.404167,2025/05/14
66.25,78,17.8375,low,1206.8334,467.08334,5.6083336,16.387499,48.166668,192,17.699999,2025/05/15
63.32,84,16.754168,low,1207.6666,467.91666,4.7833333,13.8,53.416668,151,16.425001,2025/05/16
62.49,81,13.575,very low,1167.2084,467,4.6916666,13.766666,53.625,67,13.25,2025/05/17
65.21,82,12.679166,very low,1073.5416,473.125,4.7791667,15.341667,49.458332,42,12.55,2025/05/18
64.63,78,24.266668,low,1384.2916,485.79166,9.570833,33.633335,49.666668,305,24.091667,2025/05/19
65.84,78,20.85,low,1084.7916,473.83334,6.5375,23.154167,50.541668,313,20.741667,2025/05/20
66.43,75,17.595833,low,1456.4584,486.125,3.9041665,14.654167,60.333332,184,17.445833,2025/05/21
66.42,78,12.712501,very low,851.5417,473.58334,4.2791667,12.004167,59,161,12.474999,2025/05/22
67.46,75,14.254167,very low,1067.4166,462.20834,5.4166665,16.266666,55.541668,166,13.912499,2025/05/23
66.92,77,13.770833,very low,726.0417,450.54166,7.0833335,12.837501,92.583336,51,13.733334,2025/05/24
67.12,77,11.516666,very low,589.5417,446.54166,7.0499997,11.8875,94.166664,48,11.516666,2025/05/25
67.26,78,16.333334,low,547.0417,444.75,9.875,16.85,81.375,310,16.324999,2025/05/26
66.52,81,12.6375,very low,901.75,450.58334,6.683333,13.970833,53.958332,303,12.504167,2025/05/27
65.12,81,13.379167,very low,845.7083,454.33334,5.2458334,16.433332,40.666668,193,12.695834,2025/05/28
64.96,80,15.341667,very low,888.9167,451.125,5.4708333,19.295834,32.291668,174,13.8625,2025/05/29
66.56,73,8.929167,very low,1521.0416,469.91666,3.9875,14.208333,38.458332,163,8.4375,2025/05/30
65.19,83,7.141667,very low,1445.625,474.83334,3.2,10.754167,34.333332,46,6.5791664,2025/05/31
65.03,83,10.400001,very low,789.4583,466.875,4.3375,16.158333,37.166668,68,10.116667,2025/06/01
66.74,75,10.604167,very low,1176.9166,468.16666,3.5958335,12.004167,48.166668,105,9.175,2025/06/02
65.91,76,22.170832,low,1320.0834,480.75,8.220834,27.504166,47.75,76,18.941668,2025/06/03
64.42,74,40.675,moderate,1297.0834,482.33334,9.483333,30.058334,54.5,445,30.833334,2025/06/04
64.92,78,31.779167,moderate,1510.7084,485.16666,7.7166667,27.020834,59.333332,209,28.154167,2025/06/05
66.72,78,32.370834,moderate,1400.9584,481.16666,11.633334,35.399998,52.708332,177,29.745834,2025/06/06
67.82,75,16.741667,low,1309.625,485.625,5.879167,18.679167,58.708332,77,15.833333,2025/06/07
67.96,74,17.345833,low,1037.4584,473.41666,6.2166667,22.175001,53.458332,101,16.808332,2025/06/08
68.65,75,13.379167,very low,759.1667,459.5,4.1458335,13.9875,49.916668,296,12.933333,2025/06/09
68.52,77,12.504167,very low,733.875,456.29166,4.170833,11.491666,62.375,613,11.833333,2025/06/10
66.54,81,12.650001,very low,1089.4166,461.91666,5.5625,15.558333,52.541668,262,12.316667,2025/06/11
65.48,80,16.949999,low,1723.0834,488.41666,5.4791665,16.620832,58.583332,216,16.591667,2025/06/12
65.64,80,14.745833,very low,1081.4166,469.16666,5.054167,15.516666,46.833332,226,14.1375,2025/06/13
65.48,84,13.754167,very low,1064.625,467.125,4.8416667,15.920834,42.416668,89,13.166667,2025/06/14
65.3,80,7.5750003,very low,1046.8334,468.70834,3.5249999,12.158333,44,47,7.3250003,2025/06/15
65.55,81,13.900001,very low,1473.7916,474.41666,6.004167,20.4625,40.291668,302,13.533333,2025/06/16
64.65,83,12.283333,very low,992.5833,466,4.775,17.725,35.958332,738,12.083333,2025/06/17
66,79,15.770833,low,1065.625,469.875,6.1708336,22.704168,37.583332,259,15.233334,2025/06/18
65.17,79,20.179167,low,1369.9166,470.375,6.7125,22.091667,39.75,213,17.479166,2025/06/19
64.98,80,20.512499,low,1466.5,477.5,7.3458333,22.9375,44.666668,211,17.445833,2025/06/20
66.22,76,16.637499,very low,936.4583,458.29166,4.570833,13.6125,48.916668,104,12.683333,2025/06/21
66.4,79,11.5125,very low,840.2917,456.45834,4.2999997,11.8875,50.666668,71,10.466666,2025/06/22
65.91,80,9.154166,very low,611.875,449.20834,3.6458333,12.266666,42.208332,324,8.566667,2025/06/23
66.27,77,16.829166,low,851.8333,455.5,5.3416667,19.279167,38.833332,783,15.466667,2025/06/24
65.14,79,23.704168,low,847.0833,466.66666,7.683333,24.2125,47.666668,278,20.958334,2025/06/25
65.89,77,18.958334,low,920.5833,459.83334,6.4208336,20.383333,49.041668,235,16.991667,2025/06/26
65.68,79,11.545834,very low,837.0417,454.29166,5.2458334,17.3,39.291668,192,10.7,2025/06/27
65.03,81,15.104167,very low,1026.7084,464.125,6.2083335,19.8125,40.333332,79,14.091667,2025/06/28
64.29,79,13.804166,very low,1062.9166,465.125,4.766667,16.033333,38.166668,92,12.545834,2025/06/29
64.13,78,18.220835,very low,1343.5416,467.375,5.0208335,18.354166,39.708332,278,14.333333,2025/06/30
65.89,73,18.841667,low,1241.625,462.375,7.316667,21.933334,40.041668,248,16.5875,2025/07/01
65.17,80,20.704166,low,1212.75,462.375,7.9833336,24.379166,38.416668,211,17.904167,2025/07/02
64.76,76,23.029167,low,1362.6666,469.125,10.691667,27.791666,43.541668,194,20.629168,2025/07/03
64.81,75,20.366667,low,1379.7084,466.04166,8.283334,22.125,44.083332,180,17.645834,2025/07/04
64.96,73,20.279165,low,924.7917,458.75,8.491667,25.433334,44.416668,58,18.633333,2025/07/05
65.7,77,13.045834,very low,1131.2916,478.25,5.5875,17.8125,38.5,38,12.150001,2025/07/06
64.96,78,19.058332,low,1467.75,485.33334,7.820833,24.966667,36.958332,218,16.25,2025/07/07
65.37,79,23.516668,low,1270.0416,473.33334,6.304167,21.629166,42.041668,235,16.612501,2025/07/08
66.97,73,19.449999,low,1588.625,480.66666,6.0166664,19.6625,40.708332,217,16.166666,2025/07/09
66.09,77,27.366667,low,1123.7916,466.70834,6.9500003,21.75,43.75,61,19.204166,2025/07/10
66.97,77,32.600002,low,1159.25,457.41666,8.241667,26.4625,34.541668,50,21.375,2025/07/11
66.22,75,21.283335,low,1466.375,466.625,9.2625,27.883333,51.791668,55,20.074999,2025/07/12
64.6,83,17.691668,low,1059.7916,460.33334,6.6,20.554167,42,59,16.2125,2025/07/13
66.07,78,22.683334,low,1437.75,479.875,8.066667,23.858332,44.333332,262,20.254168,2025/07/14
67.15,80,17.029167,low,1497.2084,467.70834,8.854167,25.145834,41.333332,289,15.920834,2025/07/15
66.45,78,13.670834,very low,1430.7916,470.04166,6.7083335,22.579168,34.458332,203,13.108334,2025/07/16
66.06,77,15.2,very low,1399.75,467.91666,7.4708333,23.6625,36.291668,214,14.841667,2025/07/17
65.35,79,14.849999,very low,1297.7916,468.75,5.6625,17.612501,37.583332,173,14.291667,2025/07/18
64.74,77,18.304167,low,1337.7916,476.08334,9.2375,23.808334,36.166668,75,17.6,2025/07/19
66.54,76,12.612499,very low,1469.4166,472.75,5.941667,18.666666,39.625,39,12.458333,2025/07/20
66,77,14.566667,very low,1600.5416,470.54166,5.816667,19.366667,37.5,279,14.329166,2025/07/21
66.92,76,11.7,very low,1287.75,465.66666,6.008333,20.800001,36.083332,267,11.545834,2025/07/22
65.91,78,5.9791665,very low,898.0417,457.45834,4.445833,15.029167,35.125,186,5.866667,2025/07/23
64.85,83,6.758333,very low,1011.6667,453.875,3.4875,12.2375,36.125,164,6.304167,2025/07/24
64.83,83,7.1124997,very low,1557,472.08334,4.7083335,16.449999,37.291668,151,6.7875,2025/07/25
65.01,83,11.166667,very low,1330.5834,464.45834,5.679167,20.079166,37,72,10.554167,2025/07/26
65.37,82,8.925,very low,1350.1666,461.45834,5.566667,18.704166,33.083332,53,8.787499,2025/07/27
65.73,80,9.970834,very low,1268.5416,463.25,5.3375,16.633333,39.333332,61,9.741667,2025/07/28
64.13,84,14.058333,very low,1251.9166,470.79166,5.695833,17.858334,41.708332,295,12.925,2025/07/29
64.92,80,23.220833,low,1453.3334,473.20834,7.4208336,24.041666,36.375,183,18.125,2025/07/30
65.68,77,23.5375,low,1312.7916,476.08334,8.016666,22.2875,39.958332,191,17.616667,2025/07/31
66.07,76,27.041666,low,1384.75,474.625,9.05,23.512499,37.458332,152,18.820833,2025/08/01
65.89,79,28.620834,low,1389.9166,477.375,7.9583335,21.675001,39.291668,61,19.929167,2025/08/02
65.93,76,28.724998,low,1351.1666,475.66666,7.4791665,19.925001,37.916668,45,20.404167,2025/08/03
66.58,76,16.908333,low,1472.125,478.04166,7.2374997,23.666666,33.583332,235,16.154165,2025/08/04
67.3,75,14.033333,very low,1434.5,478.08334,6.1416664,20.445833,34.375,278,12.866666,2025/08/05
66.58,77,10.795834,very low,1832.7084,476.45834,5.1291666,16.741667,32.916668,185,10,2025/08/06
64.13,76,9.879167,very low,1194.875,471.79166,4.829167,15.462501,32,159,9.400001,2025/08/07
64.29,80,23.779167,low,1792.625,480.29166,9.5125,27.145834,35,171,21.554167,2025/08/08
64.49,80,18.512499,low,1512.5834,481.41666,8.020833,23.6875,35.583332,62,17.545834,2025/08/09
64.24,78,15.425,low,1176.1666,476.54166,7.1625,19.166666,35.291668,55,15.25,2025/08/10
65.12,79,13.875,very low,1217.625,467.95834,5.15,17.470833,37.791668,69,13.633334,2025/08/11
65.91,78,7.433333,very low,890.375,457.625,4.070833,12.808333,41.5,68,7.258333,2025/08/12
65.89,78,14.645833,very low,1492.25,476.125,6.7833333,20.2125,37.333332,249,14.325,2025/08/13
66,79,17.637499,low,1638.625,485.04166,8.895833,25.741667,36.625,175,17.5375,2025/08/14
66.2,75,6.995833,very low,1018.8333,455.41666,3.095833,9.516667,55.791668,147,6.9125,2025/08/15
65.48,81,13.291667,very low,584.9583,442.29166,9.233334,16.345833,60.041668,70,13.216667,2025/08/16
65.41,76,11.170834,very low,1087.2916,455.79166,6.475,15.966667,42.166668,58,11.129167,2025/08/17
63.61,83,16.341667,low,1627.9584,475.20834,6.504167,20.841665,37.708332,306,15.991666,2025/08/18
64.94,76,12.520833,very low,1075.0834,466.08334,4.8375,15.616666,39.458332,330,11.829166,2025/08/19
66,75,18.433332,low,1454.5,478.70834,8.245833,24.574999,43.5,212,17.395834,2025/08/20
66.18,75,15.525001,very low,1016.375,459.29166,5.6583333,18.770834,39.708332,186,14.316667,2025/08/21
66.45,75,12.8875,very low,1166.875,462.25,4.945833,14.3125,52,165,12.020833,2025/08/22
65.89,79,6.8458333,very low,1277.0416,465.83334,5.0416665,13.179166,50.666668,75,6.75,2025/08/23
64.47,82,12.991666,very low,1141.75,462.70834,6.1875,17.858334,47,73,12.925,2025/08/24
64.78,79,16.574999,low,1659.1666,487.75,6.7666664,22.625,61.041668,274,16.529167,2025/08/25
66,74,12.983334,very low,985.6667,457.875,5.5833335,16.766666,45.791668,289,12.954166,2025/08/26
65.14,79,10.962501,very low,1167.0416,459.75,6.4791665,21.566666,35.708332,253,10.804166,2025/08/27
63.3,79,18.666666,low,1581.2084,485.83334,10.087501,31.129166,30.75,210,18.316668,2025/08/28
62.62,73,20.983334,low,1765.0834,486.33334,8.083333,25.787498,50.083332,191,20.554167,2025/08/29
64.26,76,14.166667,very low,1660.625,484.70834,4.0875,14.508334,48.916668,102,13.820834,2025/08/30
65.3,78,12.037499,very low,618.4583,449.58334,6.4041667,15.995833,48.5,89,12.020833,2025/08/31
65.52,79,21.775,low,806.5,451.58334,10.5625,24.754166,50.208332,229,21.675001,2025/09/01
64.65,82,11.287499,very low,1089.8334,458.54166,5.8333335,17.324999,37.666668,279,10.9875,2025/09/02
65.5,80,20.029167,low,1565.3334,476.41666,8.724999,24.949999,38.083332,193,19.316668,2025/09/03
65.35,79,9.7,very low,1087.4166,468.625,4.9041667,14.891666,50.125,177,9.5,2025/09/04
66.79,76,23.283333,low,1341.125,474.79166,7.6041665,21.470833,69.708336,133,23.270834,2025/09/05
66.96,77,21.1875,low,1540.0416,486.875,8.029166,22.7875,66.416664,46,21.175001,2025/09/06
65.86,79,37.008335,moderate,1409.25,474.79166,8.879167,28.016668,84.833336,74,36.958332,2025/09/07
64.6,80,20.083334,low,1208.5416,466.375,7.3541665,18.512499,77.208336,242,20.070833,2025/09/08
64.26,83,13.945834,very low,813.2083,452.33334,6.2999997,11.470833,82.458336,249,13.920834,2025/09/09
64.29,82,7.304167,very low,695.0417,445,4.7416663,12.2375,39.416668,199,7.275,2025/09/10
65.17,81,7.9583335,very low,1021.9583,463.95834,4.358333,13.912499,42.75,181,7.6458335,2025/09/11
64.09,82,14.770833,very low,980.0417,466.16666,7.558333,23.645834,32.375,201,14.491666,2025/09/12
64.96,83,12.995833,very low,1177.6666,467.75,5.620833,17.379168,39.541668,54,12.766666,2025/09/13
65.19,81,18.804167,low,1594.4166,482.75,7.6749997,25.595833,33.083332,51,18.545834,2025/09/14
63.75,81,16.2125,low,866.4167,451.75,8.958333,26.025,54.916668,234,16.137499,2025/09/15
63.59,81,23.408333,low,1313.5416,463.375,11.3875,29.545832,61.583332,318,23.358332,2025/09/16
64.98,80,26.195833,moderate,1236.625,473.20834,9.933333,25.654167,73.083336,205,26.170832,2025/09/17
65.26,75,21.266666,low,1510.0834,473.125,9.620833,27.6625,74.625,188,21.262499,2025/09/18
66.47,75,13.929166,very low,922.2083,451.625,6.8624997,18.295834,62.958332,184,13.925,2025/09/19
65.89,73,11.7,very low,829.9167,449.08334,9.095834,14.341667,66.458336,60,11.675,2025/09/20
65.75,79,14.641666,very low,994.9583,452.70834,8.345834,24.366667,34.5,48,14.554166,2025/09/21
65.35,82,9.154166,very low,741.6667,450.625,6.0208335,19.229166,31.708334,291,8.837501,2025/09/22
65.39,79,8.075,very low,1316.0834,465.70834,4.6,14.520833,47.75,304,7.9791665,2025/09/23
64.94,78,11.429166,very low,898.75,460.20834,7.195833,21.833334,38.666668,187,11.408333,2025/09/24
64.96,80,12.849999,very low,1560.125,474.91666,7.1124997,20.995832,48.75,187,12.795834,2025/09/25
64.04,84,14.920834,very low,886.125,454.08334,5.1583333,15.141666,68.75,169,14.791667,2025/09/26
64.27,83,10.554167,very low,1575.625,471.54166,4.4249997,12.575,69.416664,63,10.55,2025/09/27
64.35,80,12.616666,very low,1378.9166,478.20834,6.133333,19.516666,49.125,76,12.445834,2025/09/28
66.04,72,10.4875,very low,947.0833,462.70834,4.6625,14.733334,49.166668,235,10.408334,2025/09/29
66.56,76,5.6,very low,525.8333,444.16666,4.2541666,10.804166,44.791668,250,5.5499997,2025/09/30
64.62,82,12.179166,very low,844,452,6.991667,20.554167,30.416666,204,11.808333,2025/10/01
64.06,82,10.783333,very low,1753.375,482.16666,4.929167,14.495833,45.708332,191,9.983334,2025/10/02
63.75,83,15.183333,very low,1343.4584,483.91666,6.5875,20.895834,45.541668,135,14.745833,2025/10/03
64.27,79,16.283333,low,1567.125,484.20834,6.6083336,19.6875,41.875,74,15.787499,2025/10/04
63.91,77,12.833333,very low,1735.2916,482.29166,5.2541666,16.7875,47.666668,63,12.679166,2025/10/05
64.24,80,16.004168,low,1478.7916,477.08334,7.6749997,25.158333,37.916668,255,15.916667,2025/10/06
63.55,80,18.229166,low,1344.75,467.83334,5.4791665,17.75,43,286,17.504168,2025/10/07
65.28,76,12.508334,very low,1512.4584,468.66666,5.1833334,15.916667,48.458332,235,12.254167,2025/10/08
64.42,77,16.475,low,1548.2084,479.45834,8.4375,18.762499,61,219,16.345833,2025/10/09
63.88,77,24.666666,low,1281,466.20834,14.529167,33.537502,69.708336,164,24.6,2025/10/10
63.79,71,25.604166,moderate,1661.7916,483.41666,14.224999,34.570835,72.875,73,25.533333,2025/10/11
65.07,66,25.5875,moderate,1564.0834,481.04166,12.141666,29.470833,77.041664,58,25.570833,2025/10/12
65.39,73,30.620834,moderate,1556.125,481.41666,12.833333,34.954166,73.291664,63,30.583334,2025/10/13
64.99,76,20.7875,low,1626.5416,473,7.525,23.008333,71.458336,333,20.737501,2025/10/14
63.66,77,10.083333,very low,1226.5834,458.375,9.004167,14.974999,67.333336,217,10.070833,2025/10/15
64.44,74,16.629168,low,820.2083,459.5,9.404166,19.075,61.083332,209,16.591667,2025/10/16
63.84,75,23.579168,low,1404.0416,483.58334,8.537499,26.966667,60.625,163,23.4625,2025/10/17
63.39,77,22.970833,low,1387.25,488.79166,10.2375,30.866667,62.041668,72,22.574999,2025/10/18
64.17,75,15.216667,low,1488.3334,486.125,6.1666665,20.658333,56.791668,61,15.079166,2025/10/19
62.94,77,22.375,low,1391.25,492.70834,10.470834,30.241667,79.375,297,22.320833,2025/10/20
62.8,68,19.316668,low,1118.7084,478.33334,7.566667,21.729166,67.333336,363,19.295834,2025/10/21
62.83,73,15.379167,low,673.2917,461.79166,5.683333,17.958334,60.333332,213,15.3625,2025/10/22
60.26,73,19.795834,low,1175.7916,466.25,10.458333,26.633333,56.958332,51,19.608334,2025/10/23
59.68,75,28.033333,moderate,998.875,461.25,9.6375,28.35,56.208332,174,27.941666,2025/10/24
61.79,79,24.949999,low,1443.7916,477.66666,11.9375,35.691666,68.5,70,24.85,2025/10/25
61.18,78,23.391668,low,1458.0834,483.25,12.508334,35.191666,70.125,63,23.354166,2025/10/26
61.18,80,19.233334,low,1306.2916,481.83334,8.041667,25.591667,58.083332,212,19.229166,2025/10/27
61.86,77,19.25,low,1239.0834,479.29166,8.129167,26.0625,61.125,342,19.229166,2025/10/28
61.61,71,17.475,low,1525.2084,482.66666,9.575,29.558334,68.416664,197,17.454166,2025/10/29
62.64,71,23.220833,low,1101.4584,473.25,12.866666,36.6125,64.208336,211,23.195833,2025/10/30
61.99,73,17.483334,low,713.3333,457.75,8.754167,25.308334,63.166668,122,17.454166,2025/10/31
64.09,78,10.808333,very low,606.4167,448.79166,8.150001,16.395834,58.083332,79,10.775001,2025/11/01
64.04,79,12.333333,very low,566.7917,450.66666,9.575,16.625,61.708332,87,12.3125,2025/11/02
63.34,75,13.724999,very low,766.2083,455.04166,8.212501,18.074999,58.75,353,13.650001,2025/11/03
62.49,84,17.429167,low,1182.0834,466,8.7625,20.2375,68.541664,386,17.416666,2025/11/04
61.02,85,32.845833,moderate,1372.6666,479.875,16.841667,36.620834,69.25,299,32.804165,2025/11/05
62.51,76,30.425001,moderate,1888.0834,495.91666,16.675001,42.649998,70.541664,344,30.404167,2025/11/06
62.06,80,24.637499,low,1668.9166,490.66666,8.383333,27.2875,55.5,176,24.6,2025/11/07
