"pm10,pm2_5,carbon_monoxide,carbon_dioxide,sulphur_dioxide,nitrogen_dioxide,ozone,count,pm2_5_val,date"
"20.254168,very low,657.3333,476.53202125,5.579166399999999,17.179167,37.708332,414.0,14.008334,2024-06-04"
"22.929167,low,475.20834,476.53202125,3.7291667,13.962501,44.0,341.0,15.3,2024-06-05"
"13.658333,very low,432.625,476.53202125,3.3791666,12.808333,38.75,270.0,9.599999,2024-06-06"
"14.966667,very low,510.16666,476.53202125,3.7625,14.849999,40.833332,356.0,10.566667,2024-06-07"
"20.995832,very low,736.5833,476.53202125,6.6875,23.345833,47.166668,148.0,14.508334,2024-06-08"
"21.620834,very low,395.41666,476.53202125,3.2041667,9.183333,62.083332,101.0,13.783333,2024-06-09"
"17.795834,very low,435.375,476.53202125,4.883333,10.316667,65.583336,606.0,12.416667,2024-06-10"
"10.029166,very low,307.08334,476.53202125,2.5416667,9.566667,35.75,352.0,7.058333000000001,2024-06-11"
"9.587501,very low,389.0,476.53202125,2.6583333,11.5125,39.25,324.0,6.766666400000001,2024-06-12"
"10.2375,very low,347.0,476.53202125,2.5833333,10.729167,34.583332,306.0,7.129167,2024-06-13"
"8.933333,very low,387.66666000000004,476.53202125,2.6583333,11.258334,34.75,345.0,6.2374997,2024-06-14"
"21.545831999999997,very low,833.0417,476.53202125,6.695833,25.645834,44.583332,116.0,14.933333,2024-06-15"
"19.770834,very low,812.2083,476.53202125,5.7208333,22.233332,41.625,127.0,13.845833,2024-06-16"
"16.495832,very low,595.9167,476.53202125,4.3791666,16.916666,42.125,662.0,11.516666,2024-06-17"
"13.695834,very low,538.4583,476.53202125,4.025,12.766666,41.25,441.0,9.3,2024-06-18"
"13.1875,very low,413.33334,476.53202125,3.3999999,11.629167,37.958332,288.0,9.283334,2024-06-19"
"11.641666,very low,490.5,476.53202125,3.7416667999999995,13.708333,31.666666,321.0,8.145833,2024-06-20"
"16.704166,very low,488.625,476.53202125,3.3125,12.983333999999997,40.541668,387.0,11.724998999999999,2024-06-21"
"20.933332,very low,533.0417,476.53202125,3.6083333,14.512499999999998,48.0,106.0,14.491666,2024-06-22"
"20.375,very low,455.08334,476.53202125,3.5666666,13.033333000000002,46.708332,113.0,14.308333,2024-06-23"
"18.300001,very low,462.91666,476.53202125,3.8999999000000005,14.154167,38.083332,745.0,12.875,2024-06-24"
"19.470833,very low,371.875,476.53202125,4.0208335,10.466666,51.708332,531.0,13.691667,2024-06-25"
"11.150001,very low,378.5,476.53202125,4.2083335,13.341666,32.958332,429.0,7.820833,2024-06-26"
"11.345833,very low,406.70834,476.53202125,3.2708333,13.920834000000001,30.0,317.0,7.9208336,2024-06-27"
"17.270834,very low,515.5,476.53202125,4.1375003,16.925001,33.416668,396.0,12.170834,2024-06-28"
"12.966667,very low,368.79166,476.53202125,3.1958332,11.845833,34.541668,151.0,9.166667,2024-06-29"
"13.304165999999999,very low,415.29166000000004,476.53202125,2.9708335,12.404167,31.291665999999996,79.0,9.25,2024-06-30"
"11.991666,very low,464.91666,476.53202125,4.1041665,11.958333,29.083334,474.0,8.224999,2024-07-01"
"17.116667,very low,615.4583,476.53202125,5.495833,16.845833,31.583334,422.0,11.583333,2024-07-02"
"12.958333000000001,very low,338.75,476.53202125,3.0791667,11.087500999999998,34.375,384.0,8.766666,2024-07-03"
"16.354166,very low,415.2083400000001,476.53202125,4.4083333,14.258334,40.333332,374.0,11.420834,2024-07-04"
"18.416666,very low,420.125,476.53202125,3.7749999,12.820834000000001,44.166668,394.0,12.891666,2024-07-05"
"15.029167,very low,361.875,476.53202125,3.1875,10.925,44.708332,155.0,10.5,2024-07-06"
"11.283333,very low,349.54166000000004,476.53202125,3.3333333,10.9375,45.875,96.0,7.920833599999999,2024-07-07"
"11.587501,very low,332.83334,476.53202125,2.5041666,10.8875,35.875,566.0,8.170834,2024-07-08"
"20.979166,very low,528.9167,476.53202125,4.3458333,17.020834,36.416668,435.0,14.854167,2024-07-09"
"20.362501,very low,520.875,476.53202125,4.133333,15.662499,39.916668,378.0,14.370832999999998,2024-07-10"
"16.775,very low,618.7083,476.53202125,5.875,18.112501,35.041668,327.0,11.712501,2024-07-11"
"16.5625,very low,692.375,476.53202125,6.7791667,20.875,30.083333999999997,347.0,11.712501,2024-07-12"
"14.183333,very low,413.25,476.53202125,3.7458334000000004,14.25,34.916668,143.0,9.9875,2024-07-13"
"14.833333000000001,very low,597.5,476.53202125,5.3083334,17.108334,38.333332,90.0,10.454166,2024-07-14"
"18.4125,very low,569.7083,476.53202125,4.4500003,17.0375,41.291668,774.0,12.979167,2024-07-15"
"15.354167,very low,467.08334,476.53202125,4.0,14.720833,40.208332,450.0,10.770833,2024-07-16"
"22.591667,low,637.3333,476.53202125,7.2708335,21.254168,52.291668,396.0,15.820834,2024-07-17"
"17.570833,very low,508.5,476.53202125,5.116667,17.166666,38.708332,385.0,12.316667,2024-07-18"
"14.375,very low,507.7083400000001,476.53202125,4.0625,15.720833,31.875,396.0,10.083333,2024-07-19"
"12.645833,very low,403.125,476.53202125,3.5874999,13.545834,33.5,110.0,8.875,2024-07-20"
"13.154167000000001,very low,547.7083,476.53202125,4.3958335,16.845835,34.625,78.0,9.204166,2024-07-21"
"15.158333,very low,521.375,476.53202125,4.4791665,15.854167,35.0,76.0,10.620833,2024-07-22"
"12.654166999999998,very low,588.5,476.53202125,4.545833,14.4375,31.416666,449.0,8.841666,2024-07-23"
"12.133334,very low,432.91666,476.53202125,3.3666668,13.0125,38.166668,431.0,8.454166,2024-07-24"
"6.9500003,very low,326.375,476.53202125,2.5833333,10.541667,34.583332,384.0,4.8624997,2024-07-25"
"8.704166,very low,329.75,476.53202125,2.7333333,10.491667,37.0,423.0,6.0958333,2024-07-26"
"10.05,very low,352.625,476.53202125,2.8958333000000005,11.716666999999998,33.041668,102.0,7.041666499999999,2024-07-27"
"9.629167,very low,338.66666,476.53202125,2.8208332,11.325,36.166668,122.0,6.754167,2024-07-28"
"11.354167,very low,376.41666,476.53202125,3.2124999,12.925,28.166666,89.0,7.970833300000001,2024-07-29"
"10.541667,very low,384.54166,476.53202125,3.4375,13.454166,26.833334,470.0,7.245833,2024-07-30"
"8.912499,very low,314.41666,476.53202125,2.4708333,9.695833,33.041668,421.0,6.2666664,2024-07-31"
"8.05,very low,408.16666,476.53202125,3.3166666,13.808333,22.166666,297.0,5.6458335,2024-08-01"
"12.029167,very low,551.2083,476.53202125,4.2374997,17.658333,24.25,407.0,8.408334,2024-08-02"
"14.754167,very low,485.0,476.53202125,3.9916668,14.133334,30.166666,245.0,10.379167,2024-08-03"
"15.141666,very low,424.25,476.53202125,3.1458332999999996,12.875,36.166668,109.0,10.6125,2024-08-04"
"16.245832,very low,440.16666,476.53202125,3.7291667,14.441667000000002,35.25,648.0,11.474999,2024-08-05"
"17.258333,very low,457.45834,476.53202125,4.4083333,15.141666,36.541668,463.0,12.345833,2024-08-06"
"18.199999,very low,473.83334,476.53202125,4.1875,15.587501,35.625,319.0,13.208333,2024-08-07"
"23.2125,low,873.0833,476.53202125,7.866667,23.025,32.375,368.0,16.645834,2024-08-08"
"21.695833,low,673.125,476.53202125,5.6875,16.316668,36.041668,371.0,15.3,2024-08-09"
"17.066668,very low,607.2083,476.53202125,5.616667,14.016666,32.041668,191.0,11.912499000000002,2024-08-10"
"19.770834,very low,720.9583,476.53202125,6.491667,16.720833,29.416666,127.0,13.583333,2024-08-11"
"24.7125,low,609.75,476.53202125,5.6416664,20.45,31.375,76.0,17.487501,2024-08-12"
"16.783333,very low,572.625,476.53202125,4.9166665,19.275,30.541666000000003,558.0,11.820834,2024-08-13"
"17.137499,very low,570.0417,476.53202125,4.65,17.166666,32.041668,315.0,12.016666,2024-08-14"
"17.85,very low,568.25,476.53202125,4.358333,15.295834,24.958334,390.0,12.720833,2024-08-15"
"17.4625,very low,527.2083,476.53202125,4.6583333,17.808332,29.958334,418.0,12.304166,2024-08-16"
"16.570833,very low,500.54166,476.53202125,4.3958335,16.520834,32.875,120.0,11.666667,2024-08-17"
"14.175,very low,486.0,476.53202125,4.25,17.012499,28.583334,134.0,9.920834,2024-08-18"
"19.658335,very low,625.375,476.53202125,5.5208335,19.283333,33.25,651.0,13.787499,2024-08-19"
"23.391668,low,679.5833,476.53202125,5.9125,22.429167,31.416666,521.0,16.429167,2024-08-20"
"17.625,very low,784.375,476.53202125,6.9125,26.795832,19.125,474.0,12.354167,2024-08-21"
"13.6125,very low,423.29166,476.53202125,3.8083334,14.05,27.833333999999997,301.0,9.570833,2024-08-22"
"13.162499,very low,495.29166,476.53202125,4.1749997,14.875,21.416666,463.0,9.229167,2024-08-23"
"15.412498999999999,very low,531.2083,476.53202125,4.5125003,18.204166,31.125,138.0,10.808333,2024-08-24"
"20.595835,very low,747.875,476.53202125,6.995832999999999,21.800001,28.833334,149.0,14.429168000000002,2024-08-25"
"20.550001,very low,679.75,476.53202125,5.875,23.258333,30.583334,645.0,14.516666,2024-08-26"
"21.587499999999995,low,568.6667,476.53202125,5.554167,18.816667999999996,39.66666800000001,454.0,15.212501,2024-08-27"
"16.487501,very low,484.5,476.53202125,4.295833,15.712501,34.833332,485.0,11.616666,2024-08-28"
"15.75,very low,438.75,476.53202125,4.1041665,15.629167,30.125,357.0,11.091667,2024-08-29"
"17.258333,very low,546.4583,476.53202125,4.1458335,16.695833,35.5,459.0,12.045834,2024-08-30"
"18.8625,very low,587.375,476.53202125,4.920833,18.629168,39.291668,144.0,13.158333,2024-08-31"
"23.570833,low,653.0,476.53202125,5.8375,23.0625,44.666668,147.0,16.520834,2024-09-01"
"29.133333000000004,low,737.7083,476.53202125,5.258333,19.008333,56.541668,582.0,20.387499,2024-09-02"
"29.4625,low,686.7917,476.53202125,5.5291667,20.058332,61.5,480.0,20.583334,2024-09-03"
"22.658333,low,732.2083,476.53202125,5.879167,21.029167,57.333332,475.0,15.825,2024-09-04"
"16.745832,very low,550.2083,476.53202125,3.9166667000000004,16.875,37.625,413.0,11.724999,2024-09-05"
"18.033333,very low,581.75,476.53202125,4.733333,15.412499,38.833332,375.0,12.691667,2024-09-06"
"11.787499,very low,421.79166,476.53202125,3.6958332000000005,13.587501,41.833332,168.0,8.220834,2024-09-07"
"11.291667,very low,479.79166,476.53202125,4.045833,14.9375,34.833332,124.0,7.9083333,2024-09-08"
"12.070832,very low,468.25,476.53202125,3.9375,15.179166,29.25,592.0,8.462501,2024-09-09"
"7.625,very low,388.625,476.53202125,3.0833333,13.079166,21.958334,529.0,5.3375,2024-09-10"
"10.212501,very low,403.91666,476.53202125,3.5541668,14.070834,25.208334,398.0,7.1625,2024-09-11"
"14.970832999999999,very low,527.8333,476.53202125,4.554167,18.550001,32.125,557.0,10.416667,2024-09-12"
"19.029167,very low,713.4583,476.53202125,5.9625,19.504167999999996,33.791668,433.0,13.0625,2024-09-13"
"24.620834,low,714.5417,476.53202125,4.9874997,21.995834,35.125,165.0,17.15,2024-09-14"
"24.975,low,749.5833,476.53202125,5.5875,19.387499,37.833332,130.0,17.429167,2024-09-15"
"26.762499,low,760.125,476.53202125,4.5333333,20.070833,42.458332,649.0,18.408333,2024-09-16"
"27.195833,low,786.6667,476.53202125,5.8416667,22.991667,53.0,598.0,19.025,2024-09-17"
"32.0125,low,891.625,476.53202125,6.9249997,26.099998,65.708336,429.0,22.316666,2024-09-18"
"29.954168000000003,low,861.2917,476.53202125,6.808332999999999,26.495834,59.25,333.0,20.783333,2024-09-19"
"38.854168,moderate,974.375,476.53202125,8.3,28.570833,69.083336,466.0,27.016668,2024-09-20"
"24.512499,low,540.625,476.53202125,4.3708334,13.645833,60.5,225.0,17.0375,2024-09-21"
"22.237501,low,575.7083,476.53202125,5.2791667,15.129167,65.75,170.0,15.554166,2024-09-22"
"18.820833,very low,648.8333,476.53202125,6.0208335,21.466667,35.958332,530.0,13.175,2024-09-23"
"16.425001,very low,470.58334,476.53202125,4.2625003,14.287499,40.041668,506.0,11.491666,2024-09-24"
"16.429167,very low,511.54166,476.53202125,4.7458334,16.604166,22.875,509.0,11.495833,2024-09-25"
"16.716665,very low,455.04166,476.53202125,4.7374997,16.566668,41.041668,469.0,11.745833,2024-09-26"
"34.508335,low,1030.3334,476.53202125,7.866667,33.3125,43.916668,501.0,24.141668,2024-09-27"
"36.379166,moderate,951.75,476.53202125,7.037499999999999,30.925001,47.25,202.0,25.491667,2024-09-28"
"31.908333,low,800.5833,476.53202125,5.4708333,22.375,42.541668,131.0,22.4,2024-09-29"
"24.716667,low,700.25,476.53202125,5.75,21.5375,27.916666,583.0,17.395834,2024-09-30"
"17.754168,very low,491.625,476.53202125,5.7958336,14.570834,46.291668,502.0,12.5,2024-10-01"
"17.108334,very low,502.25,476.53202125,8.904166,15.241666000000002,56.125,499.0,12.0,2024-10-02"
"11.783333000000002,very low,440.16666,476.53202125,7.9375,12.754167,53.083332,370.0,8.254167,2024-10-03"
"19.745832,very low,767.6667,476.53202125,8.4375,23.425001,45.416668,495.0,13.816667,2024-10-04"
"26.591666999999998,low,788.8333,476.53202125,8.520833,26.475,59.20833199999999,170.0,18.566668,2024-10-05"
"39.079166,moderate,764.5,476.53202125,11.75,21.966666999999998,89.416664,202.0,27.233332000000004,2024-10-06"
"45.158337,moderate,763.875,476.53202125,8.966666,17.4375,82.708336,688.0,31.416666,2024-10-07"
"38.520832,moderate,1044.2084,476.53202125,11.8875,30.695833,65.458336,567.0,26.908333,2024-10-08"
"37.416668,moderate,758.9167,476.53202125,8.724999,19.9625,88.041664,565.0,26.058334,2024-10-09"
"35.358334,low,769.875,476.53202125,6.8958335,19.116667,81.041664,434.0,24.641668,2024-10-10"
"31.462500000000002,low,691.1667,476.53202125,5.241667,16.716667,69.958336,613.0,21.866667,2024-10-11"
"50.704165999999994,moderate,1041.9584,476.53202125,9.8625,27.958333999999997,75.041664,215.0,35.254166,2024-10-12"
"42.712498,moderate,852.7083,476.53202125,9.220834,19.879168,77.833336,145.0,29.5375,2024-10-13"
"28.104166,low,708.4167,476.53202125,5.5499997,17.958334,57.666668,162.0,19.545834,2024-10-14"
"33.733334,low,821.625,476.53202125,4.866667,18.933332,64.375,542.0,23.508333,2024-10-15"
"29.195833,low,532.7083,476.53202125,4.0333333,9.9375,76.791664,579.0,20.266666,2024-10-16"
"30.358332,low,982.9166999999999,476.53202125,8.479167,28.733332,53.916668,423.0,21.204166,2024-10-17"
"30.091667,low,918.9167,476.53202125,7.129167,27.112501,63.666668,496.0,21.0375,2024-10-18"
"36.429165,moderate,931.9167000000001,476.53202125,6.745833,24.449999,78.625,155.0,25.441666,2024-10-19"
"19.541666,very low,604.3332999999999,476.53202125,5.4833336,17.183332,52.666668,114.0,13.633333999999998,2024-10-20"
"23.925001,low,659.5417,476.53202125,5.758333,20.233334,51.375,633.0,16.566668,2024-10-21"
"18.762499,very low,600.5833,476.53202125,4.9958334,16.945833,53.583332,645.0,13.058333,2024-10-22"
"28.979166,low,948.2083000000001,476.53202125,9.537499,28.949999,62.125,211.0,20.045834,2024-10-23"
"35.654167,low,1032.125,476.53202125,10.304167,30.9,64.875,432.0,24.708334000000004,2024-10-24"
"26.395834,low,892.1667,476.53202125,6.125,23.65,53.25,436.0,18.387499,2024-10-25"
"22.616667,low,1833.5,530.125,6.0125003,19.745832,40.25,191.0,15.5625,2024-10-26"
"19.316668,very low,1861.625,522.8333,3.8,14.933333,47.625,120.0,13.454166000000003,2024-10-27"
"22.15,low,935.875,501.66666,6.1375003,21.949999,54.625,697.0,15.404167000000001,2024-10-28"
"28.283333,low,1974.0,512.8333,7.2333336,23.791666,45.875,572.0,19.695833,2024-10-29"
"37.308333999999995,moderate,2200.0833,522.3333,7.9874997,26.279166999999998,74.0,477.0,26.033333000000002,2024-10-30"
"34.45,low,2344.125,539.4583,9.400001,29.895834,55.416668,304.0,23.995834,2024-10-31"
"33.866665,low,1869.4166,512.7917,7.2291665,28.862501,58.291668,478.0,23.508333,2024-11-01"
"27.362501000000005,low,1638.7916,499.33334,5.8291664,15.316666999999999,67.458336,199.0,19.070833,2024-11-02"
"33.008335,low,1451.125,492.54166,9.979167,27.154167,72.75,128.0,22.9625,2024-11-03"
"27.800000999999998,low,1549.2916,500.58334,9.145833,28.770834000000004,63.0,599.0,19.233334,2024-11-04"
"22.295832,low,1095.125,483.9166599999999,4.3458333,14.741667999999999,53.875,568.0,15.466667,2024-11-05"
"14.654167,very low,853.4167,464.625,4.875,15.229167,50.666668,434.0,10.191667,2024-11-06"
"22.25,low,956.1667,466.45834,8.866667,13.537499,54.375,397.0,15.3125,2024-11-07"
"25.345833,low,929.25,472.54166,4.641667,13.445834,40.833332,520.0,17.570833,2024-11-08"
"31.679167,low,1715.125,504.0,4.320833,14.529167,50.208332,159.0,21.725,2024-11-09"
"36.791668,moderate,1981.4584000000002,516.2083,7.616667,26.9375,58.166668,95.0,25.379166,2024-11-10"
"36.195835,moderate,1843.6666,511.125,8.675,27.608332,71.416664,629.0,25.1625,2024-11-11"
"35.479168,moderate,1866.5834,505.45834,13.670834,38.495834,74.541664,485.0,30.362501,2024-11-12"
"29.574999,moderate,1807.3334,496.375,11.1375,32.720833,84.416664,499.0,29.458334,2024-11-13"
"23.9375,low,1696.5,495.625,11.662499,31.637499,62.583332,425.0,23.879166,2024-11-14"
"18.699999,low,1333.5834,483.83333999999996,10.820834,34.7375,57.125,554.0,18.370832,2024-11-15"
"22.3125,low,1352.5834,481.04166,11.191667,33.375,71.125,135.0,22.054167,2024-11-16"
"22.129166,low,1468.3334,468.125,11.608334,32.991665,76.541664,151.0,22.012499,2024-11-17"
"21.345833,low,1222.4166,480.54166000000004,8.691667,25.016668,65.875,608.0,21.183332,2024-11-18"
"26.6,moderate,1236.4166,482.66666,12.020833,34.020832,73.416664,630.0,26.420832,2024-11-19"
"26.625,moderate,1561.875,493.25,13.391666,35.245834,72.125,535.0,26.479166,2024-11-20"
"27.345833,moderate,1455.4584,492.75,13.0,32.754166,81.541664,450.0,27.233332,2024-11-21"
"26.175001,moderate,1334.9584,481.20834,10.545834,26.824999,84.875,552.0,26.095833,2024-11-22"
"22.4625,low,1435.2084,487.2916599999999,10.483334,23.875,79.916664,198.0,22.366667,2024-11-23"
"35.0625,moderate,1362.6666,490.0,18.9,41.25,83.416664,126.0,34.820835,2024-11-24"
"30.2125,moderate,1485.7084000000002,490.04166,16.454166,37.100002,88.333336,721.0,29.987500999999998,2024-11-25"
"33.429165,moderate,1246.9166,478.58334,16.3375,37.133335,75.083336,815.0,33.037502,2024-11-26"
"25.449999,moderate,1298.5834,483.83334,14.245833,32.837498,73.583336,369.0,25.108332000000004,2024-11-27"
"20.970833,low,1042.25,477.29166,12.912499,31.545832,70.791664,434.0,20.895834,2024-11-28"
"31.445833,moderate,1150.1666,486.08334,8.645833,23.904167,65.75,390.0,31.345833,2024-11-29"
"27.391668,moderate,1480.8334,489.41666000000004,10.5,30.666666,64.916664,141.0,27.295832,2024-11-30"
"30.545832,moderate,1566.5416,487.0,13.733334,39.779167,81.666664,132.0,30.133333,2024-12-01"
"32.058334,moderate,1683.75,492.41666,18.166666,40.208332,85.125,542.0,31.791666,2024-12-02"
"28.254166,moderate,1585.625,489.95833999999996,16.945833,43.704166,84.0,574.0,28.137499,2024-12-03"
"35.0125,moderate,1572.4584,490.16666,21.658333,47.983334,97.5,512.0,34.899998,2024-12-04"
"27.675001,moderate,1047.7084,478.125,11.2625,33.358334,55.75,130.0,27.5375,2024-12-05"
"20.304167,low,1052.6666,472.16666,8.741667,27.329168,55.0,491.0,20.145834,2024-12-06"
"31.816666,moderate,1165.6666,480.79166,14.808333000000001,32.795834,74.833336,199.0,31.554167,2024-12-07"
"33.575,moderate,1605.3334,498.25,20.333334,36.25,82.25,149.0,33.162502,2024-12-08"
"36.9875,moderate,1408.625,494.45834,12.987499999999999,36.395832,68.333336,643.0,36.75,2024-12-09"
"28.6875,moderate,1381.5416,501.33334,12.7625,37.458332,72.0,134.0,28.579168,2024-12-10"
"28.137499,moderate,1357.7084,490.20834,12.229167,33.7375,77.416664,513.0,28.016668,2024-12-11"
"26.445833,moderate,1213.4584,488.625,12.208333,31.445833,91.041664,471.0,26.258333,2024-12-12"
"25.495834,moderate,1296.75,487.20834,15.7625,34.270832,80.208336,413.0,25.441666,2024-12-13"
"20.854166,low,1211.8334,478.95834,13.075,18.341667,74.375,193.0,20.829166,2024-12-14"
"16.458334,low,927.7917000000001,470.25,9.470834,14.6875,52.25,172.0,16.429167,2024-12-15"
"23.525,low,1074.4166,476.08334,9.675,25.233332,50.583332,566.0,23.487501,2024-12-16"
"25.391668,moderate,1115.75,476.625,11.854167,31.9125,69.916664,861.0,25.366667,2024-12-17"
"26.358332,moderate,1456.5,480.5,17.995832,32.241665,82.083336,488.0,26.358332,2024-12-18"
"33.995834,moderate,1472.25,485.875,20.275,35.920834,82.958336,472.0,33.954166,2024-12-19"
"34.675,moderate,1320.125,477.41666,20.308332,33.5625,88.208336,314.0,34.616665,2024-12-20"
"34.495834,moderate,1515.1666,483.41666,18.708334,30.899999999999995,92.0,149.0,34.404167,2024-12-21"
"41.508335,high,1694.75,483.75,18.137499,33.587498,88.666664,112.0,41.337498,2024-12-22"
"39.41250200000001,high,1371.8334,483.45834,16.125,35.25,87.0,843.0,39.208332,2024-12-23"
"35.720833,moderate,1383.7084,486.0,13.933333,36.9875,83.208336,699.0,35.391666,2024-12-24"
"28.25,moderate,1513.2084,484.125,12.925,31.379166,89.166664,471.0,27.854166,2024-12-25"
"30.808334,moderate,1444.9584,482.625,15.416667,37.166668,91.75,394.0,30.204168000000003,2024-12-26"
"20.420834,low,1446.875,479.29166,12.529167,31.479166,84.458336,527.0,20.3125,2024-12-27"
"19.541666,low,1213.5416,474.375,10.554167,27.941666,70.0,186.0,19.5,2024-12-28"
"30.175001,moderate,1396.3334,480.08334,16.670834,35.316666,84.375,84.0,30.170832,2024-12-29"
"33.475,moderate,1286.5,478.25,23.120834,40.820835,99.08333599999999,180.0,33.475,2024-12-30"
"33.483334,moderate,1364.4166,486.25,23.295832,35.179165,95.541664,163.0,33.429165,2024-12-31"
"31.962500000000002,moderate,1485.6666,484.625,20.166666,37.679165,97.583336,81.0,31.366667,2025-01-01"
"38.475002,moderate,1344.3333999999998,486.08334,23.025,43.295834,100.625,422.0,37.166668,2025-01-02"
"30.754166,moderate,1483.2916,483.29166,12.320834,32.5,83.791664,399.0,29.133332999999997,2025-01-03"
"30.254166,moderate,1299.9166,477.625,18.916666,40.054165,92.625,155.0,30.025,2025-01-04"
"37.162502,moderate,1353.7084,482.75,16.820833,37.616665,87.958336,113.0,36.679165,2025-01-05"
"34.670834,moderate,1535.7084,481.45834,15.320834,38.4375,96.291664,571.0,34.304165,2025-01-06"
"35.7375,moderate,1583.4166,482.25,22.283333,37.725002,104.375,680.0,35.475002,2025-01-07"
"36.254166,moderate,1481.3334,478.6666599999999,16.775,35.375,79.25,607.0,36.029167,2025-01-08"
"39.774998,high,1338.1666,481.41666,18.229166,36.345833,105.25,495.0,39.337498,2025-01-09"
"34.383335,moderate,1185.6666,470.875,18.245832,31.729166,99.541664,431.0,32.766666,2025-01-10"
"25.050001000000005,low,1192.125,480.125,11.208333,20.800001,81.083336,183.0,24.6875,2025-01-11"
"21.429167,low,858.0833,464.79166,8.875,24.050001,70.416664,126.0,21.254168,2025-01-12"
"26.979166,moderate,1385.2084,471.375,13.070834,32.704166,89.083336,765.0,26.829168,2025-01-13"
"29.104166,moderate,1415.0834,472.08334,18.720833,36.983334,98.583336,482.0,29.008333,2025-01-14"
"20.054167,low,1098.375,460.625,9.875,23.904167,87.958336,506.0,20.008333,2025-01-15"
"17.416666,low,1135.6666,463.54166000000004,10.775000999999998,23.0625,75.25,384.0,17.395834,2025-01-16"
"32.608334,moderate,1457.7084,472.08333999999996,18.979166,42.133335,87.208336,428.0,32.595833,2025-01-17"
"34.591667,moderate,1464.1666,473.66666,23.104166,38.600002,122.333336,246.0,34.570835,2025-01-18"
"32.575,moderate,1530.0,475.45834,28.15,34.1625,123.41666400000001,288.0,32.566666,2025-01-19"
"30.254166,moderate,1688.2084,476.91666,16.6875,28.137499,103.916664,726.0,30.245831999999996,2025-01-20"
"24.2875,low,1731.6666,476.95834,12.183332999999998,24.625,86.958336,701.0,24.245834,2025-01-21"
"32.1375,moderate,1695.1666,483.91666000000004,12.979167,28.691666,91.416664,583.0,32.033333,2025-01-22"
"35.029167,moderate,1563.375,485.875,13.679168,30.529167,94.125,504.0,34.958332,2025-01-23"
"29.245834,moderate,1652.3334,490.375,15.795834,42.566666,83.875,454.0,29.216667,2025-01-24"
"24.995834000000002,low,1564.9166,484.66666000000004,11.8125,35.175,84.416664,169.0,24.604165999999996,2025-01-25"
"28.870832,moderate,1730.5,481.125,16.370832,26.204168,124.75,190.0,28.741667,2025-01-26"
"40.016666,high,862.2083,478.95834,9.462501,21.470833,48.208332,530.0,39.833332,2025-01-27"
"38.3875,high,1677.7084,484.70833999999996,17.229166,26.941666,87.0,681.0,38.037502,2025-01-28"
"35.179165,moderate,1746.9584000000002,483.75,14.212500999999998,23.258333,94.125,419.0,34.733334,2025-01-29"
"27.170832,moderate,1679.8334,480.375,7.758333,20.191668,79.416664,366.0,26.695833,2025-01-30"
"24.300001,low,1364.0834,486.83333999999996,11.025001,33.325,68.375,377.0,23.675001,2025-01-31"
"23.5,low,1244.25,477.3333400000001,11.629167,36.625,72.916664,165.0,22.970833,2025-02-01"
"26.291666,moderate,1480.125,481.91666,11.795834,36.633335,75.416664,269.0,25.941666,2025-02-02"
"30.762499000000002,moderate,1456.2084,481.6666599999999,13.220833,38.179165,109.791664,1115.0,30.533332999999995,2025-02-03"
"27.1875,moderate,1144.7084,480.5,8.720834,15.070834,99.75,558.0,27.070833,2025-02-04"
"36.083332,moderate,1471.375,485.5,9.599999,27.504166,75.291664,648.0,35.729168,2025-02-05"
"33.629166,moderate,1500.4584,488.75,11.583332999999998,34.570835,81.20833600000002,408.0,32.9875,2025-02-06"
"33.595833,moderate,1458.6666,482.375,10.116667,25.933334,98.5,543.0,33.145832,2025-02-07"
"40.379166,high,1367.7084,481.79166,10.358334,19.0375,102.166664,251.0,40.0625,2025-02-08"
"24.141668,low,1199.8334,477.54166,7.616667,15.491666,91.208336,128.0,24.029167,2025-02-09"
"25.841667,moderate,1720.9166,482.58334,7.3291664,19.375,86.166664,1014.0,25.695833,2025-02-10"
"26.829168,moderate,1625.2084,484.83334,7.9833336,22.154167,77.166664,584.0,26.691666,2025-02-11"
"25.779167,moderate,1516.4166,487.125,11.279167000000001,35.587498,72.875,207.0,25.679167,2025-02-12"
"26.941666,moderate,1331.0,482.91666,12.083333,35.820835,77.291664,500.0,26.358332,2025-02-13"
"29.025,moderate,1377.625,480.66666,10.8125,33.787502,78.666664,471.0,27.816666,2025-02-14"
"38.741665,moderate,1294.9584,480.0416599999999,11.5625,34.116665,79.125,159.0,37.066666,2025-02-15"
"34.170834,moderate,1291.8334,481.54166,10.741666,32.962498,82.416664,254.0,32.825,2025-02-16"
"37.9875,moderate,1355.7916,480.0416599999999,11.191667,35.541668,83.875,1134.0,36.566666,2025-02-17"
"42.629166,high,1672.5,482.375,8.195833,21.229166,92.541664,656.0,41.658333,2025-02-18"
"45.845837,high,1415.7084,478.54166,10.037499,25.983332,88.875,586.0,44.7375,2025-02-19"
"39.412502,high,1288.4584,477.5,8.683333,25.308334,88.916664,487.0,37.766666,2025-02-20"
"37.645832,moderate,1119.7084,474.16666,8.375,22.9625,85.875,482.0,35.425,2025-02-21"
"32.829166,moderate,1578.2916,479.91666,10.670834,30.304167,87.541664,162.0,30.804167,2025-02-22"
"37.375,moderate,1087.8334,468.54166,8.654166,21.183332000000004,94.25,103.0,35.995834,2025-02-23"
