"AGE_Y,lat,long,tempF,humidity,pm10,pm2_5,carbon_monoxide,carbon_dioxide,sulphur_dioxide,nitrogen_dioxide,ozone,count,Index,pm2_5_val,date"
"69.73333333333333,18.798370833333333,98.88092916666666,64.71,81.0,10.783333,very low,408.125,476.53202125,6.070833000000001,13.083333,33.208332,120.0,271.0,7.558333,2023-09-29"
"68.13461538461539,18.950971153846154,98.92349423076924,64.06,83.0,11.333333,very low,418.70834,476.53202125,4.6791663,13.0125,26.791666,52.0,272.0,7.9249997,2023-09-30"
"69.85,18.94955,98.9315975,64.35,80.0,15.370833,very low,679.8333,476.53202125,5.975,19.566668,28.541666,40.0,273.0,10.758334,2023-10-01"
"69.47317073170731,19.054148292682928,98.95965609756098,64.69,82.0,16.862501,very low,498.04166,476.53202125,3.8583333,15.462501,37.375,205.0,274.0,11.795834000000001,2023-10-02"
"69.61776061776062,18.864406177606178,98.86221698841699,64.49,78.0,17.800001,very low,504.95834,476.53202125,3.8083334,14.470833,43.5,259.0,275.0,12.4375,2023-10-03"
"69.46629213483146,18.76952346368715,98.85251955307263,65.03,78.0,25.012499,low,743.8333,476.53202125,5.5625,22.079168,46.625,179.0,276.0,17.5,2023-10-04"
"69.53846153846153,18.95076993006993,98.90683076923078,67.55,73.0,24.574999,low,504.0416599999999,476.53202125,6.254167,12.208333,68.541664,143.0,277.0,17.154167,2023-10-05"
"70.24260355029585,18.936290588235295,98.88965882352943,65.35,79.0,18.625,very low,474.6666599999999,476.53202125,4.9166665,12.2,62.875,170.0,278.0,13.037499,2023-10-06"
"71.60655737704919,18.90524098360656,98.88328032786886,65.61,78.0,19.204166,very low,587.75,476.53202125,6.2291665,15.495833,55.25,61.0,279.0,13.429166,2023-10-07"
"68.02,18.923176,98.880606,66.43,78.0,14.016666,very low,498.58334,476.53202125,5.1749997,14.320834,40.916668,50.0,280.0,9.8,2023-10-08"
"71.15207373271889,19.05983456221198,98.97800783410138,65.68,75.0,15.008334,very low,576.125,476.53202125,8.1375,16.416666,45.291668,217.0,281.0,10.508333,2023-10-09"
"70.46948356807512,18.95388317757009,98.92141261682244,65.32,77.0,22.591667000000005,low,778.875,476.53202125,8.708333,19.733334,62.583332,214.0,282.0,15.808333,2023-10-10"
"70.69856459330144,18.73619952606635,98.83109952606635,64.38,78.0,22.458334,low,629.25,476.53202125,5.6875,14.75,67.375,211.0,283.0,15.683333,2023-10-11"
"70.46820809248555,18.992309826589597,98.9624289017341,63.75,81.0,20.4,very low,627.4583,476.53202125,5.9583335,15.358334000000001,70.958336,173.0,284.0,14.241666,2023-10-12"
"74.68,18.856216,98.86749600000002,65.23,78.0,13.691667,very low,500.75,476.53202125,3.9583333,12.3125,57.541668,50.0,285.0,9.5125,2023-10-13"
"67.15789473684211,18.900949122807017,98.87908947368422,63.9,78.0,17.841667,very low,564.125,476.53202125,4.8958335,17.404167,43.5,57.0,286.0,12.4875,2023-10-14"
"68.46875,18.7473109375,98.8290625,63.3,78.0,18.983334,very low,584.5417,476.53202125,4.7375,16.333334,59.541668,64.0,287.0,13.283333,2023-10-15"
"69.35627530364373,19.022521052631582,98.9798008097166,64.4,75.0,18.375,very low,734.0,476.53202125,5.5208335,19.333334,62.5,247.0,288.0,12.875,2023-10-16"
"69.66869300911854,18.85535623100304,98.85796747720364,64.11,77.0,35.024998,low,1113.7084,476.53202125,9.129167,31.920832,62.5,329.0,289.0,24.475,2023-10-17"
"70.50925925925925,18.636628703703703,98.80598518518518,64.51,74.0,37.4875,moderate,1016.7083,476.53202125,5.5291667,21.862501,69.916664,216.0,290.0,26.15,2023-10-18"
"69.15384615384616,18.895096153846154,98.93660705128205,64.36,74.0,28.4125,low,681.7083,476.53202125,4.0958333,17.520834,53.791667999999994,156.0,291.0,19.875,2023-10-19"
"70.14619883040936,18.876284795321638,98.81665087719298,63.43000000000001,77.0,29.908333,low,637.0417,476.53202125,3.8625002,13.575,71.583336,171.0,292.0,20.933332,2023-10-20"
"72.61428571428571,18.79579,98.79207857142858,65.08,72.0,23.979166,low,781.9583,476.53202125,5.883333,22.470833,61.208332,70.0,293.0,16.783333,2023-10-21"
"69.59649122807018,18.842470175438596,98.92555614035088,64.44,72.0,19.716667,very low,617.625,476.53202125,4.9,13.6125,68.416664,57.0,294.0,13.770833,2023-10-22"
"69.98461538461538,18.83489846153846,98.81752615384616,63.0,74.0,34.454166,low,773.8333,476.53202125,7.429167,19.908333,67.791664,65.0,295.0,24.104166,2023-10-23"
"70.43987341772151,18.987912974683546,98.92449936708861,63.5,77.0,33.391666,low,859.625,476.53202125,6.875,23.858332,67.041664,316.0,296.0,23.345833,2023-10-24"
"71.70935960591133,18.788097536945813,98.83976600985221,63.53999999999999,77.0,26.041666000000003,low,827.7917,476.53202125,6.8458333,24.525,57.75,203.0,297.0,18.154167,2023-10-25"
"69.95,18.844241250000003,98.8593275,63.7,75.0,27.991667,low,682.8333,476.53202125,4.766667,16.9375,60.333332,160.0,298.0,19.504168,2023-10-26"
"71.67428571428572,18.970274857142858,98.95321885714287,64.74,73.0,16.854166,very low,515.625,476.53202125,3.9791667,11.995833,54.666668,175.0,299.0,11.758334,2023-10-27"
"68.22727272727273,18.99485,98.93372272727274,64.51,80.0,19.9125,very low,527.375,476.53202125,4.233333,13.525001000000001,47.666668,44.0,300.0,13.916667,2023-10-28"
"70.07407407407408,19.05082962962963,98.90792222222223,63.95,76.0,21.295834,very low,556.125,476.53202125,4.2208333,14.916667000000002,47.29166800000001,54.0,301.0,14.895832999999998,2023-10-29"
"70.23873873873873,19.062425675675676,98.9859545045045,64.38,75.0,9.612500000000002,very low,403.83334,476.53202125,3.25,11.545834,42.791668,222.0,302.0,6.724999999999999,2023-10-30"
"71.20754716981132,18.94192113207547,98.88884716981131,63.28,80.0,27.679167,low,780.2917,476.53202125,5.6666665,20.241667,49.416668,265.0,303.0,19.358334,2023-10-31"
"70.72815533980582,18.73516213592233,98.86043300970873,64.85,71.0,34.529167,low,1027.4166,476.53202125,8.170833,27.979166,68.041664,206.0,304.0,24.070833,2023-11-01"
"70.09836065573771,18.856168852459017,98.92870491803278,64.31,76.0,31.9625,low,898.5,476.53202125,5.754167,20.920834,68.958336,122.0,305.0,22.241667,2023-11-02"
"71.61111111111111,19.066378472222222,98.92783402777778,64.15,77.0,24.566666,low,785.6667,476.53202125,5.045833,19.066668,51.833332,144.0,306.0,17.1,2023-11-03"
"73.63636363636364,18.832783636363637,98.87440000000001,65.73,74.0,34.729168,low,854.7917,476.53202125,5.5499997,22.108332,57.0,55.0,307.0,24.254166,2023-11-04"
"69.86046511627907,18.79539534883721,98.86950930232558,64.67,77.0,33.604168,low,861.5417000000001,476.53202125,4.125,20.120832,59.583332,43.0,308.0,23.495834,2023-11-05"
"71.46153846153847,19.03810407239819,98.94909004524887,65.91,73.0,34.083332,low,992.875,476.53202125,7.6875,21.241667,62.708332,221.0,309.0,23.770834,2023-11-06"
"70.25490196078431,18.90100931372549,98.87503823529411,66.42,71.0,32.670834,low,709.8333,476.53202125,3.9958334,15.6875,75.5,204.0,310.0,22.791665999999996,2023-11-07"
"72.165,18.74778905472637,98.84800049751244,65.82,73.0,33.795834,low,698.7083,476.53202125,4.570833,15.05,69.875,201.0,311.0,23.579168,2023-11-08"
"69.51181102362204,18.99222992125984,98.95290551181103,65.23,74.0,44.6375,moderate,1060.5416,476.53202125,8.325,32.466667,65.958336,127.0,312.0,31.204168,2023-11-09"
"71.03571428571429,18.99662857142857,98.90675535714287,65.5,76.0,44.1875,moderate,1054.0416,476.53202125,8.229167,28.104166000000003,72.583336,168.0,313.0,30.8125,2023-11-10"
"70.26829268292683,18.764773170731708,98.85309512195123,66.24,73.0,50.26250000000001,moderate,1192.0,476.53202125,11.029167,32.195835,79.916664,41.0,314.0,35.041668,2023-11-11"
"71.6,18.80212888888889,98.8327911111111,66.29,73.0,36.979168,moderate,850.9167,476.53202125,8.541667,20.745832,62.458332000000006,45.0,315.0,25.754166,2023-11-12"
"69.90763052208835,18.921154618473896,98.93861485943776,66.47,72.0,17.008333,very low,511.33334,476.53202125,4.2916665,13.7,51.833332,249.0,316.0,11.7625,2023-11-13"
"69.90308370044053,18.95844625550661,98.90462511013216,65.39,73.0,22.558334,low,769.0833,476.53202125,6.4083333,20.816667999999996,55.95833199999999,227.0,317.0,15.579166,2023-11-14"
"68.98214285714286,18.633222023809523,98.80479166666667,64.26,75.0,34.704166,low,1089.4166,476.53202125,9.120833,27.475,68.291664,168.0,318.0,24.137499,2023-11-15"
"71.25,18.935457432432433,98.92082297297297,63.82000000000001,77.0,20.425001,very low,664.0417,476.53202125,5.5416665,14.4875,64.0,148.0,319.0,14.175,2023-11-16"
"68.75352112676056,18.90840985915493,98.82944154929578,65.41,74.0,19.6625,very low,759.1667,476.53202125,4.3333335,14.158333,42.0,142.0,320.0,13.683333,2023-11-17"
"69.14285714285714,18.726988095238095,98.8267261904762,59.580000000000005,80.0,27.608332,low,1040.25,476.53202125,8.170834,24.520833999999997,58.166667999999994,42.0,321.0,19.233334,2023-11-18"
"71.3953488372093,18.730376744186046,98.82393953488372,61.07000000000001,69.0,21.762499,low,836.1667000000001,476.53202125,6.3333335,16.9125,54.125,43.0,322.0,15.179166000000002,2023-11-19"
"70.15765765765765,19.08319864864865,99.02032567567566,60.15,76.0,29.666666,low,1022.2917,476.53202125,8.866667,23.133333,50.541668,222.0,323.0,20.433332,2023-11-20"
"69.88086642599278,19.011713357400723,98.9204321299639,61.07,76.0,40.558334,moderate,1078.3334,476.53202125,9.133333,29.891668,67.916664,277.0,324.0,28.141668,2023-11-21"
"71.50837988826815,18.747437988826817,98.8218005586592,61.68,77.0,48.00833,moderate,1142.3334,476.53202125,12.833333000000001,33.416668,86.958336,179.0,325.0,33.395832,2023-11-22"
"71.8581560283688,18.84482394366197,98.92438873239436,63.46,74.0,40.066666,moderate,960.9583,476.53202125,12.125,25.233335,70.083336,142.0,326.0,27.620834,2023-11-23"
"70.5266272189349,18.98809053254438,98.95097692307694,61.39,79.0,31.6875,low,879.2917,476.53202125,7.558333,22.625,60.33333199999999,169.0,327.0,21.558334,2023-11-24"
"70.5,18.890002083333332,98.88755416666667,60.03,73.0,28.037500000000005,low,841.25,476.53202125,7.358333599999999,22.095833,57.75,48.0,328.0,19.125,2023-11-25"
"68.2051282051282,18.88588717948718,98.85567692307693,59.92,70.0,23.929167,low,598.375,476.53202125,4.829167,14.358334,55.25,39.0,329.0,16.491667,2023-11-26"
"70.14545454545454,19.067039130434782,98.93917065217391,59.56,72.0,22.845833,low,702.9167,476.53202125,5.025,17.699999,51.666668,276.0,330.0,15.520833,2023-11-27"
"69.15172413793104,18.85484,98.87468862068965,59.09000000000001,71.0,28.716667,low,820.4583,476.53202125,5.3458333,21.508333,52.541668,290.0,331.0,19.6875,2023-11-28"
"70.46666666666667,18.736184848484847,98.85937818181817,58.48,70.0,39.3625,moderate,1031.5,476.53202125,8.191667,26.420832,61.041668,165.0,332.0,27.225,2023-11-29"
"69.93650793650794,18.899592063492065,98.94546666666668,60.3,73.0,40.8625,moderate,920.75,476.53202125,6.483333,19.9125,66.875,126.0,333.0,28.158333,2023-11-30"
"71.46103896103897,18.972703896103898,98.89538506493507,62.75999999999999,70.0,32.45,low,874.4582999999999,476.53202125,6.4500003,19.666666,57.083332,154.0,334.0,22.475,2023-12-01"
"71.37777777777778,18.85068043478261,98.90721304347827,62.02,73.0,18.449999,very low,618.1667,476.53202125,5.8291664,12.908333,57.416668,46.0,335.0,12.770833,2023-12-02"
"70.45238095238095,19.096846511627906,99.0333953488372,63.52,72.0,20.795834,very low,809.9167000000001,476.53202125,6.2000003,18.391666,54.541668,43.0,336.0,14.441667000000002,2023-12-03"
"71.64319248826291,18.905267289719628,98.92537663551401,63.45,76.0,30.995832,low,1091.1666,476.53202125,10.008333,26.933334,54.458332,214.0,337.0,21.516668,2023-12-04"
"69.66666666666667,18.767803703703706,98.79635740740741,64.31,77.0,24.808334,low,663.0833,476.53202125,4.508333,13.083332999999998,61.66666800000001,54.0,338.0,17.104166,2023-12-05"
"69.38251366120218,18.88673387978142,98.91305683060109,63.66,76.0,19.941668,very low,608.9583,476.53202125,3.8791666,14.5,56.375,183.0,339.0,13.845833,2023-12-06"
"71.02777777777777,18.81826875,98.90646736111111,64.63,74.0,18.895834,very low,691.7917,476.53202125,6.7666664,17.8375,50.708332,144.0,340.0,13.175,2023-12-07"
"71.22085889570552,18.98761524390244,98.91475426829268,65.01,74.0,24.041666,low,1004.7083,476.53202125,7.75,24.25,39.166668,164.0,341.0,16.795834,2023-12-08"
"69.0945945945946,18.902845945945945,98.83535,63.42999999999999,78.0,27.4375,low,889.2917,476.53202125,4.570833,18.362501,42.958332,74.0,342.0,19.0875,2023-12-09"
"69.61818181818182,18.810412068965515,98.83693620689655,63.41,80.0,28.199999,low,1012.7083,476.53202125,7.9083333,25.470833,31.25,58.0,343.0,19.670834,2023-12-10"
"69.7090909090909,18.84218,98.87276909090909,63.59,77.0,26.333334,low,794.2917,476.53202125,5.5375,21.116667,41.5,55.0,344.0,18.391666,2023-12-11"
"69.03717472118959,18.833540520446096,98.86276802973977,64.58,76.0,35.591667,low,949.3333,476.53202125,7.445833,24.2875,67.041664,269.0,345.0,24.866667,2023-12-12"
"70.1116504854369,18.740662135922328,98.84355582524272,64.36,70.0,37.783333,moderate,907.0833,476.53202125,8.0625,23.8125,59.416668,206.0,346.0,28.270834,2023-12-13"
"70.95483870967742,19.003552258064516,98.94528967741937,62.24,73.0,34.308334,low,876.0832999999999,476.53202125,7.4208336,23.883333,49.083332,155.0,347.0,24.291666,2023-12-14"
"69.08938547486034,18.9981,98.8913972067039,61.32,78.0,35.037502,low,862.5833,476.53202125,7.416666500000001,25.141668,47.541667999999994,179.0,348.0,22.0625,2023-12-15"
"71.44117647058823,18.83542794117647,98.88387794117646,60.93,65.0,31.733331999999997,low,790.9167,476.53202125,8.5375,22.112501,69.208336,68.0,349.0,21.958334,2023-12-16"
"66.88235294117646,19.02228431372549,98.9572980392157,59.29,75.0,35.833332,low,828.5417,476.53202125,12.083332999999998,24.879166000000005,64.666664,51.0,350.0,24.691666000000005,2023-12-17"
"70.85283018867925,19.069088301886794,98.99138528301886,58.82,71.0,39.837498,moderate,939.1667,476.53202125,10.595834,28.329168,67.166664,265.0,351.0,27.516668,2023-12-18"
"68.16842105263157,18.83530947368421,98.86366035087718,59.85,71.0,39.0625,moderate,1078.4584,476.53202125,12.533333,29.966666999999998,76.583336,285.0,352.0,27.158333,2023-12-19"
"70.64497041420118,18.696782248520712,98.82900118343196,58.330000000000005,72.0,38.083332,moderate,1024.1666,476.53202125,12.683333,26.3125,75.291664,169.0,353.0,26.220833,2023-12-20"
"70.14917127071823,18.935727624309393,98.93543425414366,59.27,69.0,29.9125,low,935.5,476.53202125,10.770833,23.645834000000004,75.0,181.0,354.0,20.833334,2023-12-21"
"69.58992805755396,19.054610071942445,98.97138776978417,59.5,79.0,24.641668,low,676.875,476.53202125,6.8125,13.5625,49.375,139.0,355.0,17.0875,2023-12-22"
"68.46153846153847,18.727101923076923,98.78403269230769,52.09,78.0,23.5625,low,653.8333,476.53202125,4.8958335,12.7375,50.75,52.0,356.0,16.066668,2023-12-23"
"67.64444444444445,18.88094,98.86511111111112,50.49,84.0,23.800001,low,678.9583,476.53202125,5.125,14.458333000000001,53.5,45.0,357.0,16.183332,2023-12-24"
"71.37671232876713,19.040656849315067,98.93232431506848,50.16,77.0,30.879166,low,935.7917,476.53202125,8.370833,18.5875,56.041668,292.0,358.0,21.245832,2023-12-25"
"70.52554744525547,18.949523722627738,98.90370364963503,52.86,78.0,40.054165,moderate,1084.2916,476.53202125,9.95,25.995834,75.291664,274.0,359.0,27.691666,2023-12-26"
"72.84293193717278,18.756165968586387,98.84026963350786,54.66,76.0,33.416668,low,964.2917000000001,476.53202125,7.8875003,21.270834,68.416664,191.0,360.0,23.208333999999997,2023-12-27"
"70.1006711409396,19.096807382550338,99.0034644295302,56.39,75.0,34.320835,low,967.1667,476.53202125,9.091666,22.941666,64.958336,149.0,361.0,23.854166,2023-12-28"
"69.07936507936508,18.742773015873016,98.76440793650794,56.68,70.0,33.983334,low,913.4167,476.53202125,10.441667,23.012499,65.583336,63.0,362.0,23.616667,2023-12-29"
"70.8695652173913,18.904954347826088,98.85725217391305,56.26,70.0,32.191666,low,845.875,476.53202125,11.104167,25.358331999999997,68.541664,46.0,363.0,22.391668000000003,2023-12-30"
"65.8913043478261,18.946740425531914,98.88922765957447,55.2,74.0,30.533332999999995,low,848.7083,476.53202125,11.691667,24.908332999999995,75.458336,47.0,364.0,21.241667,2023-12-31"
"70.91666666666667,18.94034,98.854795,54.61,51.0,28.991667,low,873.625,476.53202125,11.895833,25.333334,69.041664,60.0,365.0,20.195833,2024-01-01"
"69.77981651376147,18.996744954128438,98.89996513761467,54.64,45.0,23.654167,low,876.4167,476.53202125,7.4,25.012499,60.333332,109.0,366.0,16.529167,2024-01-02"
"71.08040201005025,18.771792964824122,98.85560402010051,53.67,40.0,31.358332,low,916.4167,476.53202125,12.670834,27.920832,84.5,199.0,367.0,21.920832,2024-01-03"
"69.5246913580247,19.001927777777777,98.90710802469137,56.14,65.0,28.008333,low,801.8333,476.53202125,8.758333,24.233332,70.791664,162.0,368.0,19.387499,2024-01-04"
"69.46153846153847,18.833385164835164,98.87901978021978,56.07,65.0,24.449999,low,821.375,476.53202125,7.1375003,25.341667000000005,65.916664,182.0,369.0,16.858334,2024-01-05"
"67.01960784313725,18.73521960784314,98.8306,57.94,65.0,26.295832,low,892.3333,476.53202125,8.854167,27.304166999999996,65.416664,51.0,370.0,18.091667,2024-01-06"
"72.08823529411765,18.95004117647059,98.90777647058823,58.96,66.0,28.116667,low,814.3333,476.53202125,7.4625,24.179167,59.041668,34.0,371.0,19.391666,2024-01-07"
"70.61648745519713,18.963243727598567,98.95957921146953,59.0,60.0,24.75,low,808.75,476.53202125,7.1041665,21.8375,43.0,279.0,372.0,17.1,2024-01-08"
"70.08955223880596,18.89154925373134,98.87360186567165,59.04,49.0,21.733332,low,791.375,476.53202125,7.3458333,23.7875,44.75,268.0,373.0,15.016666,2024-01-09"
"70.82352941176471,18.756476018099548,98.81267375565612,58.06,44.0,22.454168,low,779.875,476.53202125,7.7708335,25.441666,51.458332,221.0,374.0,15.5,2024-01-10"
"71.34265734265735,19.0283006993007,98.9664972027972,55.42,50.0,25.4125,low,837.875,476.53202125,8.1375,24.529167,41.125,143.0,375.0,17.516666,2024-01-11"
"70.96815286624204,18.962747770700638,98.83664777070064,55.06,47.0,21.104166,very low,785.1667,476.53202125,7.375,22.987501,47.416668,157.0,376.0,14.633334,2024-01-12"
"69.05714285714286,19.05802,98.83414571428571,53.96,48.0,26.933334,low,623.0,476.53202125,6.275,16.245832,66.458336,35.0,377.0,18.779167,2024-01-13"
"70.02564102564102,18.90704871794872,98.9286,54.18,44.0,29.991667,low,699.125,476.53202125,6.1625,18.625,57.833332000000006,39.0,378.0,20.804167,2024-01-14"
"70.248730964467,19.06588223350254,98.95645837563451,57.940000000000005,71.0,25.404167,low,625.625,476.53202125,4.4333334,15.058333,51.916668,197.0,379.0,17.574999,2024-01-15"
"72.01865671641791,18.866637686567163,98.87027723880597,60.51,74.0,27.883333,low,783.4583,476.53202125,6.1416664,18.766666,57.416668,268.0,380.0,19.254168,2024-01-16"
"70.79797979797979,18.790358080808083,98.86919747474748,59.23,62.0,26.116667,low,958.875,476.53202125,7.65,22.283333,47.958332,198.0,381.0,18.137499,2024-01-17"
"70.53939393939395,18.93293272727273,98.92948060606061,56.79,51.0,26.4,low,910.9583,476.53202125,7.133333,22.370834,42.916668,165.0,382.0,18.220833,2024-01-18"
"70.91082802547771,18.97402738853503,98.92838343949045,55.21999999999999,53.0,18.9375,very low,848.0833000000001,476.53202125,6.0166664,17.291666,42.5,157.0,383.0,13.112499,2024-01-19"
"70.41666666666667,18.91800166666667,98.85302499999999,53.76,41.0,21.183332,very low,787.5,476.53202125,6.2875,22.566666,48.416668,60.0,384.0,14.654167,2024-01-20"
"69.76744186046511,18.97906046511628,98.94127441860465,52.949999999999996,37.0,22.4125,low,786.1667000000001,476.53202125,6.2666664,20.041666,50.041668,43.0,385.0,15.404166,2024-01-21"
"70.36796536796537,19.13093103448276,98.9519801724138,51.89,47.0,30.229166,low,841.2083,476.53202125,6.8583336,24.966667,62.25,232.0,386.0,20.758333,2024-01-22"
"70.88380281690141,19.00667570422535,98.90835669014085,54.36,41.0,25.300001,low,568.875,476.53202125,4.6291666,13.170834,65.583336,284.0,387.0,17.333334,2024-01-23"
"70.44864864864864,18.722430270270273,98.83640108108108,53.38,51.0,30.391667999999996,low,657.5,476.53202125,6.512500299999999,11.683333,69.0,185.0,388.0,21.050001,2024-01-24"
"70.63398692810458,18.931272549019607,98.92756274509804,54.77000000000001,73.0,34.55,low,661.2917,476.53202125,5.8375,10.837501,68.875,153.0,389.0,23.854166,2024-01-25"
"72.82312925170068,19.11141836734694,98.98121156462585,58.32000000000001,74.0,24.216667,low,650.2917,476.53202125,6.495833,12.795834,51.041668,147.0,390.0,16.841667,2024-01-26"
"69.66071428571429,18.88529642857143,98.91290357142857,57.02,75.0,23.179167,low,639.375,476.53202125,4.7374997,14.241666,50.416668,56.0,391.0,16.050001,2024-01-27"
"70.375,18.688148214285714,98.79012142857142,57.79,57.0,23.420832,low,687.7083,476.53202125,4.6749997,16.616667,45.583332,56.0,392.0,16.204166,2024-01-28"
"70.36170212765957,18.99725574468085,98.95201106382979,56.53,82.0,23.170832,low,498.16666,476.53202125,3.3041668,10.104167,55.208332,235.0,393.0,16.0125,2024-01-29"
"70.21333333333334,19.007404,98.91715555555555,57.38,74.0,21.275,very low,479.875,476.53202125,3.0166667,10.425,45.75,225.0,394.0,14.724999,2024-01-30"
"69.87647058823529,18.72498187134503,98.86052456140352,56.26,73.0,17.508333,very low,679.2083,476.53202125,5.6625,17.675001,38.458332,171.0,395.0,12.166667,2024-01-31"
"71.17808219178082,18.900972602739724,98.91163150684932,54.9,62.0,17.841667,very low,755.125,476.53202125,6.1583333,17.3125,45.916668,146.0,396.0,12.395833,2024-02-01"
"70.74675324675324,18.792762820512824,98.84729423076924,54.32,42.0,17.291666,very low,754.5417,476.53202125,6.225,17.0375,44.416668,156.0,397.0,12.029167,2024-02-02"
"71.10526315789474,18.921568421052633,98.87006140350877,53.28,33.0,25.9,low,740.0832999999999,476.53202125,5.6875,18.6625,49.916668,57.0,398.0,17.470833,2024-02-03"
"67.63265306122449,18.849332653061225,98.87178775510203,54.03000000000001,37.0,35.166668,low,781.4167,476.53202125,6.5499997,20.033333,54.333332,49.0,399.0,23.0625,2024-02-04"
"71.26108374384236,19.04171133004926,98.9595118226601,55.44,44.0,28.070833,low,849.1667,476.53202125,6.8291664,21.245832,55.041667999999994,203.0,400.0,18.816668,2024-02-05"
"70.8468085106383,18.84977966101695,98.85165466101695,56.73,39.0,27.2875,low,852.4167,476.53202125,6.3958335,20.533333,52.5,236.0,401.0,18.029167,2024-02-06"
"69.60406091370558,18.639537055837565,98.79208121827412,56.73,40.0,34.666668,low,835.75,476.53202125,6.2708335,20.920833999999996,54.916668,197.0,402.0,22.316666,2024-02-07"
"71.93939393939394,19.060388484848485,98.96582363636364,58.93000000000001,40.0,38.958332,low,838.0417,476.53202125,7.0916667,24.925001,57.583332,165.0,403.0,24.679167,2024-02-08"
"69.6875,18.957214999999998,98.84513375,59.61,44.0,34.558334,low,684.8333,476.53202125,6.129167,18.504168,64.875,160.0,404.0,22.895834,2024-02-09"
"67.07843137254902,18.79656862745098,98.86237450980393,58.41,41.0,42.80417,moderate,533.8333,476.53202125,5.3375,8.912499,73.0,51.0,405.0,29.25,2024-02-10"
"67.37037037037037,18.660094444444447,98.81238703703704,63.37,63.0,53.59166299999999,moderate,1016.6667,476.53202125,9.520832999999998,26.420832,63.70833199999999,54.0,406.0,36.850002,2024-02-11"
"70.42857142857143,18.936121072796936,98.93992068965517,60.08,69.0,50.895832,moderate,1073.2084,476.53202125,11.120833,28.608332,86.041664,261.0,407.0,34.754166,2024-02-12"
"70.6093023255814,18.858417511520738,98.8749539170507,61.21,50.0,30.016668,low,816.0417,476.53202125,6.9708333,24.204168,68.541664,217.0,408.0,20.533333,2024-02-13"
"71.1767955801105,18.68740054644809,98.79723442622951,60.37,37.0,31.604166,low,915.3333,476.53202125,7.629166,26.025,54.875,183.0,409.0,21.4125,2024-02-14"
"71.88125,18.927218125000003,98.9125875,60.04,34.0,35.654167,low,925.1667,476.53202125,7.2041664,26.308333999999995,79.208336,160.0,410.0,24.554167,2024-02-15"
"71.05586592178771,18.954522346368716,98.92467765363128,59.77,30.0,29.933333999999995,low,698.5833,476.53202125,5.2125,15.8125,79.291664,179.0,411.0,20.658333,2024-02-16"
"71.44262295081967,18.794367213114754,98.86803770491804,59.13,37.0,27.525,low,785.625,476.53202125,6.495833,18.941668,46.291668,61.0,412.0,18.604166,2024-02-17"
"73.8360655737705,18.930247540983608,98.86665081967213,57.99,37.0,22.445833,low,792.75,476.53202125,6.1416664,18.566668,56.25,61.0,413.0,15.179166,2024-02-18"
"70.31531531531532,19.01685,98.96988333333333,55.67,29.0,23.691666,low,759.5417,476.53202125,6.224999999999999,18.445833,61.0,222.0,414.0,16.1,2024-02-19"
"70.54545454545455,18.89654579124579,98.88131683501683,56.03,40.0,22.633333,low,697.3333,476.53202125,5.758333,15.191667,55.791668,297.0,415.0,15.466667000000001,2024-02-20"
"72.62732919254658,18.771077639751553,98.82537515527952,54.60999999999999,34.0,26.920832,low,807.9583,476.53202125,6.15,21.370834,59.875,161.0,416.0,18.15,2024-02-21"
"71.23636363636363,19.06989515151515,98.95685757575757,55.57999999999999,29.0,31.429166999999996,low,872.2917,476.53202125,7.237499700000001,26.4375,60.833332,165.0,417.0,21.1,2024-02-22"
"72.11258278145695,19.142198013245032,98.96693509933775,57.09,26.0,23.429167,low,831.0833,476.53202125,6.9041667,22.591667,58.333332,151.0,418.0,16.020834,2024-02-23"
"68.94117647058823,18.733096078431373,98.80607843137254,56.44,29.0,30.324999,low,790.3333,476.53202125,6.4083333,24.5,54.875,51.0,419.0,20.65,2024-02-24"
"72.23214285714286,18.947762500000003,98.89824107142859,59.83,36.0,34.712498,low,704.8333,476.53202125,6.008333,19.254168,65.833336,56.0,420.0,23.641665,2024-02-25"
"70.55319148936171,18.857369148936172,98.85413510638297,60.55,30.0,46.81666599999999,moderate,679.3333,476.53202125,6.2291665,15.995833,78.208336,94.0,421.0,32.108334,2024-02-26"
"70.7816091954023,19.030878707224335,98.92660570342206,63.40999999999999,35.0,41.108334,moderate,565.4167,476.53202125,3.7916667,10.804166,62.833332,263.0,422.0,28.141668,2024-02-27"
"69.71808510638297,18.717444973544975,98.81098095238094,65.19,44.0,26.204167999999996,low,581.875,476.53202125,3.8458334999999995,12.150001,56.0,189.0,423.0,18.020834,2024-02-28"
"70.48901098901099,19.007302747252748,98.97865219780219,62.72999999999999,38.0,22.949999,low,599.875,476.53202125,4.4708333,15.849999,60.25,182.0,424.0,15.733334,2024-02-29"
"70.95364238410596,18.903487417218546,98.85593509933774,63.05,33.0,29.858332,low,632.625,476.53202125,4.7625003,16.762499,65.791664,151.0,425.0,20.320833,2024-03-01"
"74.3913043478261,18.84014347826087,98.92006086956522,61.65999999999999,35.0,32.3875,low,475.75,476.53202125,3.7416668,8.333333,70.25,46.0,426.0,22.025,2024-03-02"
"70.31343283582089,18.939188059701493,98.92744179104479,61.93000000000001,43.0,23.570833,low,543.1667,476.53202125,3.9541666999999996,12.408333,53.458332,67.0,427.0,15.816667,2024-03-03"
